股票代码,所属同花顺行业,market_code,code
300100.SZ,汽车-汽车零部件-车身附件及饰件,33,300100
301127.SZ,环保-环境治理-水务及水治理,33,301127
688306.SH,机械设备-自动化设备-其他自动化设备,17,688306
688702.SH,电子-半导体-数字芯片设计,17,688702
688699.SH,电子-半导体-模拟芯片设计,17,688699
300671.SZ,电子-半导体-模拟芯片设计,33,300671
300697.SZ,有色金属-工业金属-铜,33,300697
300418.SZ,传媒-游戏-游戏Ⅲ,33,300418
920971.BJ,基础化工-非金属材料-非金属材料Ⅲ,151,920971
300214.SZ,基础化工-化学制品-其他化学制品,33,300214
300553.SZ,机械设备-通用设备-仪器仪表,33,300553
301213.SZ,国防军工-军工电子-军工电子Ⅲ,33,301213
920111.BJ,电力设备-电网设备-输变电设备,151,920111
300560.SZ,通信-通信服务-通信工程及服务,33,300560
300842.SZ,电力设备-光伏设备-光伏辅材,33,300842
688657.SH,计算机-软件开发-垂直应用软件,17,688657
300606.SZ,机械设备-通用设备-磨具磨料,33,300606
600162.SH,商贸零售-零售-商业物业经营,17,600162
300491.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,300491
000889.SZ,通信-通信服务-通信工程及服务,33,000889
603313.SH,轻工制造-家居用品-成品家居,17,603313
600399.SH,钢铁-钢铁-特钢,17,600399
301217.SZ,电力设备-电池-锂电池,33,301217
603616.SH,建筑材料-建筑材料-水泥,17,603616
002141.SZ,电子-元件-印制电路板,33,002141
300321.SZ,基础化工-塑料制品-其他塑料制品,33,300321
688001.SH,机械设备-专用设备-其他专用设备,17,688001
002442.SZ,基础化工-橡胶制品-炭黑,33,002442
002283.SZ,汽车-汽车零部件-底盘与发动机系统,33,002283
000839.SZ,通信-通信服务-通信应用增值服务,33,000839
600226.SH,公用事业-电力-热力,17,600226
002159.SZ,社会服务-旅游及酒店-自然景点,33,002159
002167.SZ,有色金属-小金属-其他小金属,33,002167
600397.SH,机械设备-专用设备-能源及重型设备,17,600397
600835.SH,机械设备-专用设备-楼宇设备,17,600835
002674.SZ,纺织服饰-纺织制造-辅料,33,002674
002579.SZ,电子-元件-印制电路板,33,002579
600545.SH,机械设备-专用设备-纺织服装设备,17,600545
603011.SH,机械设备-专用设备-其他专用设备,17,603011
603679.SH,电子-光学光电子-LED,17,603679
603177.SH,环保-环境治理-大气治理,17,603177
002989.SZ,建筑装饰-建筑装饰-装饰园林,33,002989
002907.SZ,医药生物-中药-中药Ⅲ,33,002907
600362.SH,有色金属-工业金属-铜,17,600362
002971.SZ,基础化工-化学制品-其他化学制品,33,002971
603407.SH,有色金属-小金属-其他小金属,17,603407
002297.SZ,国防军工-军工装备-航空装备,33,002297
600392.SH,有色金属-小金属-稀土,17,600392
002747.SZ,机械设备-自动化设备-机器人,33,002747
001296.SZ,基础化工-非金属材料-非金属材料Ⅲ,33,001296
603324.SH,环保-环保设备-环保设备Ⅲ,17,603324
002842.SZ,有色金属-小金属-钨,33,002842
002859.SZ,电子-其他电子-其他电子Ⅲ,33,002859
600353.SH,电子-其他电子-其他电子Ⅲ,17,600353
003031.SZ,通信-通信设备-通信终端及配件,33,003031
605376.SH,有色金属-能源金属-镍,17,605376
001339.SZ,计算机-计算机设备-其他计算机设备,33,001339
603082.SH,机械设备-通用设备-其他通用设备,17,603082
603380.SH,电子-消费电子-消费电子零部件及组装,17,603380
603124.SH,有色金属-金属新材料-其他金属新材料,17,603124
002203.SZ,有色金属-工业金属-铜,33,002203
603261.SH,国防军工-军工装备-航空装备,17,603261
002897.SZ,通信-通信设备-通信网络设备及器件,33,002897
002281.SZ,通信-通信设备-通信网络设备及器件,33,002281
002068.SZ,基础化工-橡胶制品-炭黑,33,002068
000608.SZ,房地产-房地产-商业地产,33,000608
603991.SH,电子-半导体-半导体材料,17,603991
001365.SZ,汽车-汽车零部件-汽车电子电气系统,33,001365
600259.SH,有色金属-小金属-稀土,17,600259
000657.SZ,有色金属-小金属-钨,33,000657
002491.SZ,通信-通信设备-通信线缆及配套,33,002491
603496.SH,计算机-计算机设备-其他计算机设备,17,603496
002432.SZ,医药生物-医疗器械-医疗设备,33,002432
603663.SH,基础化工-非金属材料-非金属材料Ⅲ,17,603663
000811.SZ,机械设备-通用设备-制冷空调设备,33,000811
603358.SH,汽车-汽车零部件-其他汽车零部件,17,603358
603127.SH,医药生物-医疗服务-医疗研发外包,17,603127
000534.SZ,医药生物-生物制品-其他生物制品,33,000534
603989.SH,电子-元件-被动元件,17,603989
603211.SH,汽车-汽车零部件-其他汽车零部件,17,603211
603001.SH,纺织服饰-服装家纺-鞋帽及其他,17,603001
002158.SZ,机械设备-通用设备-制冷空调设备,33,002158
002317.SZ,医药生物-中药-中药Ⅲ,33,002317
002655.SZ,电子-消费电子-消费电子零部件及组装,33,002655
600667.SH,建筑装饰-建筑装饰-工程咨询服务,17,600667
605086.SH,基础化工-非金属材料-非金属材料Ⅲ,17,605086
600769.SH,环保-环境治理-水务及水治理,17,600769
002392.SZ,建筑材料-建筑材料-耐火材料,33,002392
001216.SZ,轻工制造-家居用品-其他家居用品,33,001216
600851.SH,医药生物-化学制药-化学制剂,17,600851
002805.SZ,电力设备-电池-电池化学品,33,002805
603201.SH,机械设备-通用设备-其他通用设备,17,603201
600671.SH,医药生物-中药-中药Ⅲ,17,600671
002950.SZ,医药生物-医疗器械-医疗耗材,33,002950
002354.SZ,传媒-文化传媒-广告营销,33,002354
603223.SH,石油石化-石油加工贸易-油品石化贸易,17,603223
603956.SH,机械设备-专用设备-其他专用设备,17,603956
002734.SZ,基础化工-农化制品-农药,33,002734
600076.SH,轻工制造-包装印刷-包装,17,600076
300951.SZ,电子-消费电子-消费电子零部件及组装,33,300951
300811.SZ,有色金属-金属新材料-磁性材料,33,300811
688448.SH,机械设备-通用设备-其他通用设备,17,688448
688583.SH,机械设备-通用设备-仪器仪表,17,688583
688102.SH,有色金属-金属新材料-其他金属新材料,17,688102
300588.SZ,计算机-计算机设备-安防设备,33,300588
688433.SH,机械设备-通用设备-其他通用设备,17,688433
920125.BJ,机械设备-自动化设备-其他自动化设备,151,920125
002636.SZ,电子-元件-印制电路板,33,002636
688450.SH,电力设备-电网设备-电气自控设备,17,688450
300147.SZ,医药生物-中药-中药Ⅲ,33,300147
300503.SZ,机械设备-通用设备-其他通用设备,33,300503
603665.SH,纺织服饰-服装家纺-鞋帽及其他,17,603665
301232.SZ,电力设备-风电设备-风电零部件,33,301232
300066.SZ,机械设备-通用设备-仪器仪表,33,300066
300828.SZ,机械设备-通用设备-金属制品,33,300828
002436.SZ,电子-元件-印制电路板,33,002436
300433.SZ,电子-消费电子-消费电子零部件及组装,33,300433
001226.SZ,机械设备-工程机械-工程机械Ⅲ,33,001226
300679.SZ,电子-消费电子-消费电子零部件及组装,33,300679
301123.SZ,电子-消费电子-消费电子零部件及组装,33,301123
003011.SZ,轻工制造-家居用品-瓷砖地板,33,003011
300031.SZ,传媒-游戏-游戏Ⅲ,33,300031
920263.BJ,环保-环境治理-大气治理,151,920263
688231.SH,国防军工-军工装备-航空装备,17,688231
300716.SZ,电力设备-光伏设备-光伏电池组件,33,300716
300223.SZ,电子-半导体-数字芯片设计,33,300223
300558.SZ,医药生物-化学制药-化学制剂,33,300558
301285.SZ,电子-消费电子-消费电子零部件及组装,33,301285
603813.SH,交通运输-物流-物流Ⅲ,17,603813
300700.SZ,机械设备-通用设备-磨具磨料,33,300700
300320.SZ,基础化工-橡胶制品-其他橡胶制品,33,300320
688655.SH,电子-元件-印制电路板,17,688655
301005.SZ,汽车-汽车零部件-其他汽车零部件,33,301005
300877.SZ,纺织服饰-纺织制造-其他纺织,33,300877
688308.SH,机械设备-通用设备-金属制品,17,688308
688182.SH,通信-通信设备-通信网络设备及器件,17,688182
600961.SH,有色金属-贵金属-贵金属Ⅲ,17,600961
688291.SH,计算机-软件开发-垂直应用软件,17,688291
300373.SZ,电子-半导体-分立器件,33,300373
688750.SH,有色金属-小金属-其他小金属,17,688750
920510.BJ,机械设备-通用设备-金属制品,151,920510
301489.SZ,电子-电子化学品-电子化学品Ⅲ,33,301489
002577.SZ,计算机-计算机设备-其他计算机设备,33,002577
603068.SH,电子-半导体-模拟芯片设计,17,603068
300835.SZ,有色金属-金属新材料-磁性材料,33,300835
301525.SZ,机械设备-通用设备-制冷空调设备,33,301525
002821.SZ,医药生物-医疗服务-医疗研发外包,33,002821
301448.SZ,机械设备-通用设备-其他通用设备,33,301448
300669.SZ,机械设备-专用设备-楼宇设备,33,300669
603285.SH,基础化工-化学制品-其他化学制品,17,603285
605168.SH,传媒-文化传媒-广告营销,17,605168
688249.SH,电子-半导体-集成电路制造,17,688249
301021.SZ,机械设备-自动化设备-激光设备,33,301021
920076.BJ,建筑材料-建筑材料-耐火材料,151,920076
688046.SH,医药生物-医疗服务-医疗研发外包,17,688046
300873.SZ,交通运输-物流-物流Ⅲ,33,300873
601138.SH,电子-消费电子-消费电子零部件及组装,17,601138
002708.SZ,汽车-汽车零部件-底盘与发动机系统,33,002708
688379.SH,机械设备-通用设备-金属制品,17,688379
600683.SH,房地产-房地产-住宅开发,17,600683
301205.SZ,通信-通信设备-通信网络设备及器件,33,301205
920181.BJ,电子-其他电子-其他电子Ⅲ,151,920181
002685.SZ,机械设备-工程机械-工程机械Ⅲ,33,002685
920725.BJ,机械设备-通用设备-磨具磨料,151,920725
000955.SZ,纺织服饰-纺织制造-其他纺织,33,000955
001287.SZ,电子-其他电子-其他电子Ⅲ,33,001287
603986.SH,电子-半导体-数字芯片设计,17,603986
301531.SZ,有色金属-金属新材料-磁性材料,33,301531
603266.SH,汽车-汽车零部件-车身附件及饰件,17,603266
300584.SZ,医药生物-化学制药-化学制剂,33,300584
300449.SZ,计算机-计算机设备-安防设备,33,300449
300308.SZ,通信-通信设备-通信网络设备及器件,33,300308
688146.SH,电子-电子化学品-电子化学品Ⅲ,17,688146
688690.SH,医药生物-化学制药-原料药,17,688690
300364.SZ,传媒-文化传媒-数字媒体,33,300364
002888.SZ,电子-消费电子-品牌消费电子,33,002888
002044.SZ,医药生物-医疗服务-医院,33,002044
688003.SH,机械设备-自动化设备-其他自动化设备,17,688003
603916.SH,基础化工-化学制品-其他化学制品,17,603916
603936.SH,电子-元件-印制电路板,17,603936
688757.SH,社会服务-其他社会服务-专业服务,17,688757
600345.SH,通信-通信设备-其他通信设备,17,600345
002723.SZ,电子-光学光电子-LED,33,002723
300578.SZ,通信-通信服务-通信应用增值服务,33,300578
688166.SH,医药生物-化学制药-原料药,17,688166
603629.SH,计算机-IT服务-IT服务Ⅲ,17,603629
002138.SZ,电子-元件-被动元件,33,002138
002290.SZ,家用电器-白色家电-家电零部件,33,002290
300632.SZ,电子-光学光电子-LED,33,300632
688646.SH,机械设备-自动化设备-激光设备,22,688646
688193.SH,医药生物-医疗器械-体外诊断,17,688193
688017.SH,机械设备-自动化设备-机器人,17,688017
300497.SZ,医药生物-化学制药-原料药,33,300497
002963.SZ,建筑装饰-建筑装饰-装饰园林,33,002963
688428.SH,医药生物-生物制品-其他生物制品,17,688428
301072.SZ,汽车-汽车零部件-底盘与发动机系统,33,301072
688368.SH,电子-半导体-模拟芯片设计,17,688368
600206.SH,电子-半导体-半导体材料,17,600206
600888.SH,有色金属-工业金属-铝,17,600888
300109.SZ,基础化工-化学制品-其他化学制品,33,300109
601609.SH,有色金属-工业金属-铜,17,601609
603282.SH,环保-环保设备-环保设备Ⅲ,17,603282
301318.SZ,计算机-计算机设备-安防设备,33,301318
002208.SZ,房地产-房地产-住宅开发,33,002208
603072.SH,有色金属-金属新材料-磁性材料,17,603072
300749.SZ,轻工制造-家居用品-定制家居,33,300749
688559.SH,机械设备-自动化设备-激光设备,17,688559
603725.SH,轻工制造-家居用品-瓷砖地板,17,603725
002486.SZ,纺织服饰-服装家纺-服装,33,002486
688796.SH,医药生物-医疗服务-医疗研发外包,17,688796
688557.SH,机械设备-通用设备-其他通用设备,17,688557
300609.SZ,计算机-IT服务-IT服务Ⅲ,33,300609
688197.SH,医药生物-化学制药-化学制剂,17,688197
603308.SH,机械设备-通用设备-金属制品,17,603308
688347.SH,电子-半导体-集成电路制造,17,688347
300596.SZ,基础化工-化学制品-其他化学制品,33,300596
688096.SH,环保-环境治理-水务及水治理,17,688096
300496.SZ,计算机-IT服务-IT服务Ⅲ,33,300496
688807.SH,电子-半导体-数字芯片设计,17,688807
688257.SH,机械设备-通用设备-金属制品,17,688257
003018.SZ,轻工制造-包装印刷-包装,33,003018
688398.SH,基础化工-化学制品-其他化学制品,17,688398
688710.SH,医药生物-医疗服务-医疗研发外包,17,688710
688205.SH,通信-通信设备-通信网络设备及器件,17,688205
001212.SZ,建筑材料-建筑材料-其他建材,33,001212
688618.SH,通信-通信设备-通信网络设备及器件,17,688618
301363.SZ,医药生物-医疗器械-医疗设备,33,301363
688521.SH,电子-半导体-数字芯片设计,17,688521
688202.SH,医药生物-医疗服务-医疗研发外包,17,688202
301361.SZ,电力设备-电网设备-输变电设备,33,301361
688041.SH,电子-半导体-数字芯片设计,17,688041
603110.SH,基础化工-化学制品-涂料油墨,17,603110
002378.SZ,有色金属-小金属-钨,33,002378
688290.SH,机械设备-自动化设备-机器人,17,688290
300782.SZ,电子-半导体-模拟芯片设计,33,300782
301160.SZ,机械设备-通用设备-金属制品,33,301160
600549.SH,有色金属-小金属-钨,17,600549
002384.SZ,电子-元件-印制电路板,33,002384
688777.SH,机械设备-自动化设备-工控设备,17,688777
300624.SZ,计算机-软件开发-横向通用软件,33,300624
688035.SH,电子-电子化学品-电子化学品Ⅲ,17,688035
300930.SZ,有色金属-金属新材料-其他金属新材料,33,300930
300814.SZ,电子-元件-印制电路板,33,300814
002600.SZ,电子-消费电子-消费电子零部件及组装,33,002600
688685.SH,国防军工-军工装备-航空装备,17,688685
688691.SH,电子-半导体-集成电路制造,17,688691
300653.SZ,医药生物-医疗器械-医疗耗材,33,300653
000006.SZ,房地产-房地产-住宅开发,33,000006
300990.SZ,机械设备-通用设备-制冷空调设备,33,300990
301128.SZ,机械设备-专用设备-其他专用设备,33,301128
600783.SH,非银金融-多元金融-多元金融Ⅲ,17,600783
603868.SH,家用电器-小家电-小家电Ⅲ,17,603868
688785.SH,电子-半导体-半导体设备,17,688785
300260.SZ,轻工制造-包装印刷-包装,33,300260
301596.SZ,机械设备-通用设备-其他通用设备,33,301596
301369.SZ,电子-半导体-半导体设备,33,301369
000032.SZ,建筑装饰-建筑装饰-专业工程,33,000032
002527.SZ,机械设备-自动化设备-工控设备,33,002527
300467.SZ,传媒-游戏-游戏Ⅲ,33,300467
600246.SH,房地产-房地产-住宅开发,17,600246
600520.SH,机械设备-专用设备-其他专用设备,17,600520
300161.SZ,机械设备-通用设备-机床工具,33,300161
600366.SH,有色金属-金属新材料-磁性材料,17,600366
300909.SZ,电子-光学光电子-面板,33,300909
300557.SZ,机械设备-通用设备-仪器仪表,33,300557
688486.SH,电子-半导体-数字芯片设计,17,688486
002967.SZ,社会服务-其他社会服务-专业服务,33,002967
600184.SH,国防军工-军工装备-地面兵装,17,600184
688556.SH,电力设备-光伏设备-光伏加工设备,17,688556
301252.SZ,机械设备-通用设备-制冷空调设备,33,301252
300976.SZ,电子-消费电子-消费电子零部件及组装,33,300976
301280.SZ,家用电器-白色家电-家电零部件,33,301280
688809.SH,电子-半导体-半导体设备,17,688809
000931.SZ,医药生物-化学制药-化学制剂,33,000931
603818.SH,轻工制造-家居用品-成品家居,17,603818
001267.SZ,通信-通信设备-通信网络设备及器件,33,001267
301070.SZ,机械设备-通用设备-制冷空调设备,33,301070
600847.SH,电力设备-电池-其他电池,17,600847
688090.SH,机械设备-自动化设备-机器人,17,688090
688056.SH,机械设备-通用设备-仪器仪表,17,688056
688191.SH,计算机-IT服务-IT服务Ⅲ,17,688191
688505.SH,医药生物-化学制药-化学制剂,17,688505
000691.SZ,基础化工-化学原料-其他化学原料,33,000691
688071.SH,机械设备-专用设备-其他专用设备,17,688071
603119.SH,汽车-汽车零部件-其他汽车零部件,17,603119
301132.SZ,电子-元件-印制电路板,33,301132
603757.SH,机械设备-通用设备-其他通用设备,17,603757
603995.SH,钢铁-钢铁-特钢,17,603995
688141.SH,电子-半导体-模拟芯片设计,17,688141
300869.SZ,医药生物-医疗器械-医疗设备,33,300869
603262.SH,食品饮料-食品加工制造-其他食品,17,603262
300179.SZ,机械设备-通用设备-磨具磨料,33,300179
688678.SH,电子-消费电子-消费电子零部件及组装,17,688678
603339.SH,机械设备-通用设备-金属制品,17,603339
603083.SH,通信-通信设备-通信终端及配件,17,603083
300731.SZ,基础化工-橡胶制品-其他橡胶制品,33,300731
688165.SH,机械设备-自动化设备-机器人,17,688165
603355.SH,家用电器-小家电-小家电Ⅲ,17,603355
301306.SZ,社会服务-其他社会服务-专业服务,33,301306
688630.SH,机械设备-专用设备-其他专用设备,17,688630
002824.SZ,有色金属-工业金属-铝,33,002824
301024.SZ,建筑装饰-建筑装饰-工程咨询服务,33,301024
603966.SH,机械设备-专用设备-能源及重型设备,17,603966
002645.SZ,环保-环境治理-综合环境治理,33,002645
603065.SH,基础化工-化学制品-其他化学制品,17,603065
688373.SH,医药生物-化学制药-化学制剂,17,688373
002056.SZ,电力设备-光伏设备-光伏电池组件,33,002056
002778.SZ,环保-环境治理-水务及水治理,33,002778
002803.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,002803
603687.SH,轻工制造-包装印刷-包装,17,603687
300571.SZ,通信-通信服务-通信应用增值服务,33,300571
600876.SH,电力设备-光伏设备-光伏辅材,17,600876
688010.SH,电子-光学光电子-光学元件,17,688010
605081.SH,环保-环境治理-水务及水治理,21,605081
301191.SZ,通信-通信设备-通信终端及配件,33,301191
688511.SH,国防军工-军工电子-军工电子Ⅲ,17,688511
688039.SH,计算机-IT服务-IT服务Ⅲ,17,688039
300489.SZ,电子-光学光电子-光学元件,33,300489
301317.SZ,机械设备-通用设备-其他通用设备,33,301317
000795.SZ,有色金属-金属新材料-磁性材料,33,000795
600172.SH,机械设备-通用设备-磨具磨料,17,600172
301045.SZ,电子-光学光电子-面板,33,301045
603173.SH,机械设备-专用设备-能源及重型设备,17,603173
688512.SH,电子-半导体-模拟芯片设计,17,688512
002957.SZ,机械设备-自动化设备-工控设备,33,002957
603722.SH,基础化工-化学制品-其他化学制品,17,603722
601126.SH,电力设备-电网设备-电气自控设备,17,601126
688669.SH,基础化工-塑料制品-改性塑料,17,688669
300983.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300983
301565.SZ,基础化工-塑料制品-膜材料,33,301565
301231.SZ,传媒-文化传媒-出版,33,301231
688668.SH,通信-通信设备-通信网络设备及器件,17,688668
002196.SZ,电力设备-电机-电机Ⅲ,33,002196
688048.SH,电子-半导体-分立器件,17,688048
300762.SZ,国防军工-军工电子-军工电子Ⅲ,33,300762
600108.SH,农林牧渔-种植业与林业-其他种植业,17,600108
688733.SH,电力设备-电池-电池化学品,17,688733
920703.BJ,机械设备-专用设备-能源及重型设备,151,920703
600517.SH,非银金融-多元金融-多元金融Ⅲ,17,600517
300738.SZ,通信-通信服务-通信应用增值服务,33,300738
605589.SH,基础化工-塑料制品-合成树脂,17,605589
300843.SZ,电子-消费电子-消费电子零部件及组装,33,300843
920807.BJ,机械设备-通用设备-磨具磨料,151,920807
300013.SZ,交通运输-物流-物流Ⅲ,33,300013
688802.SH,电子-半导体-数字芯片设计,17,688802
605100.SH,机械设备-通用设备-金属制品,17,605100
603950.SH,汽车-汽车零部件-底盘与发动机系统,17,603950
300902.SZ,机械设备-专用设备-其他专用设备,33,300902
001270.SZ,国防军工-军工电子-军工电子Ⅲ,33,001270
301122.SZ,医药生物-医疗器械-医疗耗材,33,301122
688662.SH,电子-其他电子-其他电子Ⅲ,17,688662
301419.SZ,通信-通信设备-通信网络设备及器件,33,301419
603270.SH,机械设备-通用设备-金属制品,17,603270
603557.SH,纺织服饰-服装家纺-服装,22,603557
301013.SZ,机械设备-专用设备-其他专用设备,33,301013
002179.SZ,国防军工-军工电子-军工电子Ⅲ,33,002179
603186.SH,电子-元件-印制电路板,17,603186
300224.SZ,有色金属-金属新材料-磁性材料,33,300224
688591.SH,电子-半导体-数字芯片设计,17,688591
000681.SZ,传媒-文化传媒-数字媒体,33,000681
002713.SZ,建筑装饰-建筑装饰-装饰园林,33,002713
002816.SZ,机械设备-专用设备-其他专用设备,33,002816
301678.SZ,电子-半导体-半导体材料,33,301678
300616.SZ,轻工制造-家居用品-定制家居,33,300616
002789.SZ,建筑装饰-建筑装饰-装饰园林,33,002789
300382.SZ,机械设备-专用设备-其他专用设备,33,300382
603843.SH,建筑装饰-建筑装饰-基础建设,22,603843
300739.SZ,电子-元件-印制电路板,33,300739
603389.SH,轻工制造-家居用品-成品家居,22,603389
603595.SH,电子-消费电子-消费电子零部件及组装,22,603595
600381.SH,食品饮料-食品加工制造-其他食品,22,600381
002881.SZ,通信-通信设备-通信终端及配件,33,002881
600599.SH,轻工制造-家居用品-其他家居用品,21,600599
688443.SH,医药生物-生物制品-其他生物制品,17,688443
603580.SH,基础化工-塑料制品-其他塑料制品,22,603580
002584.SZ,电子-电子化学品-电子化学品Ⅲ,33,002584
688059.SH,机械设备-通用设备-金属制品,17,688059
300103.SZ,机械设备-专用设备-其他专用设备,33,300103
300975.SZ,电子-其他电子-其他电子Ⅲ,33,300975
920061.BJ,机械设备-专用设备-其他专用设备,151,920061
300442.SZ,通信-通信服务-通信应用增值服务,33,300442
601633.SH,汽车-汽车整车-乘用车,17,601633
002145.SZ,基础化工-化学原料-钛白粉,33,002145
002029.SZ,纺织服饰-服装家纺-服装,33,002029
002485.SZ,交通运输-物流-物流Ⅲ,33,002485
603516.SH,计算机-计算机设备-其他计算机设备,17,603516
301150.SZ,电力设备-电池-锂电池,33,301150
600316.SH,国防军工-军工装备-航空装备,17,600316
688082.SH,电子-半导体-半导体设备,17,688082
688331.SH,医药生物-生物制品-其他生物制品,17,688331
603087.SH,医药生物-生物制品-其他生物制品,17,603087
002472.SZ,汽车-汽车零部件-底盘与发动机系统,33,002472
301458.SZ,电子-元件-被动元件,33,301458
000668.SZ,房地产-房地产-住宅开发,33,000668
301080.SZ,医药生物-生物制品-其他生物制品,33,301080
688786.SH,有色金属-金属新材料-磁性材料,17,688786
300868.SZ,电子-消费电子-消费电子零部件及组装,33,300868
001215.SZ,食品饮料-食品加工制造-预加工食品,33,001215
000831.SZ,有色金属-小金属-稀土,33,000831
300365.SZ,计算机-软件开发-垂直应用软件,33,300365
002741.SZ,电子-电子化学品-电子化学品Ⅲ,33,002741
688179.SH,基础化工-化学制品-其他化学制品,17,688179
000970.SZ,有色金属-金属新材料-磁性材料,33,000970
688795.SH,电子-半导体-数字芯片设计,17,688795
920491.BJ,机械设备-通用设备-仪器仪表,151,920491
603206.SH,通信-通信服务-通信工程及服务,17,603206
001266.SZ,机械设备-自动化设备-工控设备,33,001266
301638.SZ,计算机-IT服务-IT服务Ⅲ,33,301638
002662.SZ,汽车-汽车零部件-车身附件及饰件,33,002662
002937.SZ,汽车-汽车零部件-汽车电子电气系统,33,002937
600976.SH,医药生物-中药-中药Ⅲ,17,600976
688222.SH,医药生物-医疗服务-医疗研发外包,17,688222
002831.SZ,轻工制造-包装印刷-包装,33,002831
301209.SZ,基础化工-化学制品-涂料油墨,33,301209
002980.SZ,电力设备-电网设备-电气自控设备,33,002980
002902.SZ,通信-通信设备-通信网络设备及器件,33,002902
600133.SH,环保-环境治理-综合环境治理,17,600133
603259.SH,医药生物-医疗服务-医疗研发外包,17,603259
600885.SH,电力设备-电网设备-输变电设备,17,600885
301263.SZ,医药生物-化学制药-化学制剂,33,301263
301589.SZ,计算机-计算机设备-其他计算机设备,33,301589
001282.SZ,汽车-汽车零部件-底盘与发动机系统,33,001282
002318.SZ,钢铁-钢铁-特钢,33,002318
688018.SH,电子-半导体-数字芯片设计,17,688018
920045.BJ,通信-通信设备-通信网络设备及器件,151,920045
300384.SZ,建筑装饰-建筑装饰-专业工程,33,300384
300689.SZ,通信-通信设备-通信终端及配件,33,300689
002785.SZ,建筑材料-建筑材料-其他建材,33,002785
301626.SZ,电子-消费电子-消费电子零部件及组装,33,301626
300548.SZ,通信-通信设备-通信网络设备及器件,33,300548
688221.SH,医药生物-化学制药-化学制剂,17,688221
600106.SH,交通运输-公路铁路运输-高速公路,17,600106
688362.SH,电子-半导体-集成电路封测,17,688362
603790.SH,基础化工-化学制品-纺织化学用品,17,603790
688416.SH,电子-半导体-数字芯片设计,17,688416
688981.SH,电子-半导体-集成电路制造,17,688981
301331.SZ,医药生物-中药-中药Ⅲ,33,301331
603179.SH,汽车-汽车零部件-汽车电子电气系统,17,603179
605111.SH,电子-半导体-分立器件,17,605111
300855.SZ,有色金属-金属新材料-其他金属新材料,33,300855
688150.SH,电子-电子化学品-电子化学品Ⅲ,17,688150
002910.SZ,食品饮料-饮料制造-乳品,33,002910
600753.SH,交通运输-物流-物流Ⅲ,22,600753
688260.SH,电子-消费电子-消费电子零部件及组装,17,688260
688525.SH,电子-半导体-数字芯片设计,17,688525
605060.SH,机械设备-通用设备-其他通用设备,17,605060
688627.SH,机械设备-专用设备-其他专用设备,17,688627
688336.SH,医药生物-生物制品-其他生物制品,17,688336
002357.SZ,交通运输-公路铁路运输-公交,33,002357
688119.SH,建筑材料-建筑材料-耐火材料,17,688119
003004.SZ,计算机-计算机设备-安防设备,33,003004
301125.SZ,机械设备-通用设备-其他通用设备,33,301125
688507.SH,计算机-软件开发-垂直应用软件,17,688507
301548.SZ,机械设备-通用设备-金属制品,33,301548
603166.SH,汽车-汽车零部件-底盘与发动机系统,17,603166
300221.SZ,基础化工-塑料制品-改性塑料,33,300221
300042.SZ,计算机-计算机设备-其他计算机设备,33,300042
