股票代码,所属同花顺行业,market_code,code
920271.BJ,汽车-汽车零部件-底盘与发动机系统,151,920271
920679.BJ,机械设备-通用设备-金属制品,151,920679
920992.BJ,医药生物-医疗器械-医疗设备,151,920992
920950.BJ,机械设备-通用设备-其他通用设备,151,920950
301193.SZ,轻工制造-家居用品-其他家居用品,33,301193
301285.SZ,电子-消费电子-消费电子零部件及组装,33,301285
300918.SZ,纺织服饰-纺织制造-其他纺织,33,300918
920478.BJ,医药生物-化学制药-原料药,151,920478
300834.SZ,基础化工-塑料制品-改性塑料,33,300834
002586.SZ,建筑装饰-建筑装饰-基础建设,33,002586
300464.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,300464
920953.BJ,计算机-IT服务-IT服务Ⅲ,151,920953
002338.SZ,国防军工-军工电子-军工电子Ⅲ,33,002338
300492.SZ,社会服务-教育-教育Ⅲ,33,300492
603103.SH,传媒-影视院线-影视院线Ⅲ,17,603103
688312.SH,机械设备-自动化设备-其他自动化设备,17,688312
600562.SH,国防军工-军工电子-军工电子Ⅲ,17,600562
002244.SZ,房地产-房地产-住宅开发,33,002244
300382.SZ,机械设备-专用设备-其他专用设备,33,300382
920781.BJ,机械设备-专用设备-能源及重型设备,151,920781
002787.SZ,轻工制造-包装印刷-包装,33,002787
