股票代码,所属同花顺行业,market_code,code
300345.SZ,电力设备-光伏设备-硅料硅片,33,300345
300828.SZ,机械设备-通用设备-金属制品,33,300828
601088.SH,煤炭-煤炭开采加工-煤炭开采,17,601088
301182.SZ,电子-消费电子-消费电子零部件及组装,33,301182
000599.SZ,汽车-汽车零部件-轮胎轮毂,33,000599
920651.BJ,机械设备-通用设备-仪器仪表,151,920651
001331.SZ,公用事业-燃气-燃气Ⅲ,33,001331
001316.SZ,石油石化-石油加工贸易-油品石化贸易,33,001316
300408.SZ,电子-元件-被动元件,33,300408
601111.SH,交通运输-机场航运-航空运输,17,601111
002271.SZ,建筑材料-建筑材料-其他建材,33,002271
000923.SZ,钢铁-钢铁-冶钢原料,33,000923
603806.SH,电力设备-光伏设备-光伏辅材,17,603806
600649.SH,房地产-房地产-住宅开发,17,600649
600029.SH,交通运输-机场航运-航空运输,17,600029
000069.SZ,社会服务-旅游及酒店-旅游综合,33,000069
300118.SZ,电力设备-光伏设备-光伏电池组件,33,300118
002946.SZ,食品饮料-饮料制造-乳品,33,002946
600123.SH,煤炭-煤炭开采加工-煤炭开采,17,600123
002459.SZ,电力设备-光伏设备-光伏电池组件,33,002459
600395.SH,煤炭-煤炭开采加工-煤炭开采,17,600395
603105.SH,公用事业-电力-新能源发电,17,603105
002831.SZ,轻工制造-包装印刷-包装,33,002831
600463.SH,房地产-房地产-产业地产,17,600463
002297.SZ,国防军工-军工装备-航空装备,33,002297
300447.SZ,国防军工-军工电子-军工电子Ⅲ,33,300447
301658.SZ,电力设备-光伏设备-逆变器,33,301658
600590.SH,国防军工-军工电子-军工电子Ⅲ,17,600590
301057.SZ,基础化工-化学纤维-涤纶,33,301057
301487.SZ,电力设备-电池-电池化学品,33,301487
920088.BJ,石油石化-油气开采及服务-油服工程,151,920088
002667.SZ,有色金属-能源金属-锂,33,002667
300917.SZ,房地产-房地产-房地产服务,33,300917
000761.SZ,钢铁-钢铁-普钢,33,000761
300051.SZ,电力设备-光伏设备-光伏电池组件,33,300051
688195.SH,电子-光学光电子-光学元件,17,688195
001221.SZ,轻工制造-家居用品-其他家居用品,33,001221
300749.SZ,轻工制造-家居用品-定制家居,33,300749
300317.SZ,公用事业-电力-新能源发电,33,300317
002488.SZ,汽车-汽车零部件-轮胎轮毂,33,002488
688726.SH,电力设备-光伏设备-光伏加工设备,17,688726
002244.SZ,房地产-房地产-住宅开发,33,002244
300044.SZ,计算机-IT服务-IT服务Ⅲ,33,300044
688472.SH,电力设备-光伏设备-光伏电池组件,17,688472
002207.SZ,石油石化-油气开采及服务-油服工程,33,002207
600408.SH,煤炭-煤炭开采加工-焦炭加工,17,600408
920770.BJ,电力设备-光伏设备-光伏电池组件,151,920770
600383.SH,房地产-房地产-住宅开发,17,600383
002128.SZ,煤炭-煤炭开采加工-煤炭开采,33,002128
000738.SZ,国防军工-军工装备-航空装备,33,000738
920167.BJ,电力设备-光伏设备-光伏辅材,151,920167
002957.SZ,机械设备-自动化设备-工控设备,33,002957
600176.SH,建筑材料-建筑材料-玻璃玻纤,17,600176
688032.SH,电力设备-光伏设备-逆变器,17,688032
603042.SH,通信-通信设备-通信线缆及配套,17,603042
002658.SZ,环保-环保设备-环保设备Ⅲ,33,002658
001215.SZ,食品饮料-食品加工制造-预加工食品,33,001215
002800.SZ,交通运输-物流-物流Ⅲ,33,002800
000822.SZ,基础化工-化学原料-纯碱,33,000822
002285.SZ,房地产-房地产-房地产服务,33,002285
002945.SZ,非银金融-证券-证券Ⅲ,33,002945
301278.SZ,电力设备-光伏设备-光伏电池组件,33,301278
600348.SH,煤炭-煤炭开采加工-煤炭开采,17,600348
000552.SZ,煤炭-煤炭开采加工-煤炭开采,33,000552
600172.SH,机械设备-通用设备-磨具磨料,17,600172
605499.SH,食品饮料-饮料制造-软饮料,17,605499
000937.SZ,煤炭-煤炭开采加工-煤炭开采,33,000937
001269.SZ,电力设备-光伏设备-光伏辅材,33,001269
600475.SH,公用事业-电力-热力,17,600475
600048.SH,房地产-房地产-住宅开发,17,600048
603232.SH,计算机-软件开发-横向通用软件,17,603232
002470.SZ,基础化工-农化制品-复合肥,33,002470
688676.SH,电力设备-电网设备-输变电设备,17,688676
688560.SH,电力设备-光伏设备-光伏辅材,17,688560
688399.SH,医药生物-医疗器械-体外诊断,17,688399
688348.SH,电力设备-光伏设备-逆变器,17,688348
002193.SZ,纺织服饰-服装家纺-服装,33,002193
002043.SZ,建筑材料-建筑材料-其他建材,33,002043
002375.SZ,建筑装饰-建筑装饰-装饰园林,33,002375
688367.SH,机械设备-轨交设备-轨交设备Ⅲ,17,688367
600758.SH,煤炭-煤炭开采加工-煤炭开采,17,600758
920575.BJ,医药生物-生物制品-疫苗,151,920575
000786.SZ,建筑材料-建筑材料-其他建材,33,000786
603590.SH,医药生物-生物制品-其他生物制品,17,603590
600026.SH,交通运输-港口航运-航运,17,600026
601021.SH,交通运输-机场航运-航空运输,17,601021
002565.SZ,轻工制造-包装印刷-包装,33,002565
603396.SH,电力设备-光伏设备-光伏加工设备,17,603396
600185.SH,商贸零售-零售-旅游零售,17,600185
688586.SH,国防军工-军工装备-航空装备,17,688586
601636.SH,建筑材料-建筑材料-玻璃玻纤,17,601636
300338.SZ,社会服务-教育-教育Ⅲ,33,300338
301268.SZ,机械设备-通用设备-金属制品,33,301268
600966.SH,轻工制造-造纸-造纸Ⅲ,17,600966
300969.SZ,汽车-汽车零部件-其他汽车零部件,33,300969
000852.SZ,机械设备-专用设备-能源及重型设备,33,000852
600316.SH,国防军工-军工装备-航空装备,17,600316
605599.SH,纺织服饰-服装家纺-饰品,17,605599
300418.SZ,传媒-游戏-游戏Ⅲ,33,300418
301073.SZ,社会服务-旅游及酒店-酒店,33,301073
603285.SH,基础化工-化学制品-其他化学制品,17,603285
688349.SH,电力设备-风电设备-风电整机,17,688349
300279.SZ,家用电器-白色家电-家电零部件,33,300279
600858.SH,商贸零售-零售-百货零售,17,600858
002306.SZ,社会服务-旅游及酒店-餐饮,33,002306
605488.SH,基础化工-塑料制品-膜材料,17,605488
301687.SZ,基础化工-塑料制品-膜材料,33,301687
605006.SH,建筑材料-建筑材料-玻璃玻纤,17,605006
000719.SZ,传媒-文化传媒-出版,33,000719
000711.SZ,环保-环境治理-综合环境治理,33,000711
920662.BJ,机械设备-通用设备-其他通用设备,151,920662
300855.SZ,有色金属-金属新材料-其他金属新材料,33,300855
001386.SZ,轻工制造-家居用品-瓷砖地板,33,001386
920018.BJ,电力设备-电网设备-线缆部件及其他,151,920018
002356.SZ,商贸零售-零售-百货零售,33,002356
688533.SH,汽车-汽车零部件-汽车电子电气系统,17,688533
688147.SH,电子-半导体-半导体设备,17,688147
001323.SZ,轻工制造-家居用品-成品家居,33,001323
002943.SZ,机械设备-通用设备-机床工具,33,002943
600228.SH,传媒-文化传媒-数字媒体,22,600228
600876.SH,电力设备-光伏设备-光伏辅材,17,600876
300775.SZ,国防军工-军工装备-航空装备,33,300775
000056.SZ,商贸零售-零售-商业物业经营,33,000056
300021.SZ,农林牧渔-种植业与林业-农业综合,33,300021
601869.SH,通信-通信设备-通信线缆及配套,17,601869
002572.SZ,轻工制造-家居用品-定制家居,33,002572
920098.BJ,基础化工-橡胶制品-其他橡胶制品,151,920098
301045.SZ,电子-光学光电子-面板,33,301045
601908.SH,公用事业-电力-新能源发电,17,601908
002289.SZ,电子-光学光电子-面板,33,002289
600421.SH,机械设备-通用设备-金属制品,22,600421
000821.SZ,电力设备-光伏设备-光伏加工设备,33,000821
603021.SH,轻工制造-家居用品-其他家居用品,22,603021
603939.SH,医药生物-医药商业-药店,17,603939
002485.SZ,交通运输-物流-物流Ⅲ,33,002485
300750.SZ,电力设备-电池-锂电池,33,300750
002259.SZ,公用事业-燃气-燃气Ⅲ,33,002259
688312.SH,机械设备-自动化设备-其他自动化设备,17,688312
300217.SZ,电力设备-光伏设备-光伏加工设备,33,300217
601619.SH,公用事业-电力-新能源发电,17,601619
002283.SZ,汽车-汽车零部件-底盘与发动机系统,33,002283
688141.SH,电子-半导体-模拟芯片设计,17,688141
300511.SZ,农林牧渔-种植业与林业-其他种植业,33,300511
000932.SZ,钢铁-钢铁-普钢,33,000932
688408.SH,电力设备-光伏设备-光伏辅材,17,688408
000012.SZ,建筑材料-建筑材料-玻璃玻纤,33,000012
600438.SH,电力设备-光伏设备-硅料硅片,17,600438
688625.SH,基础化工-化学制品-其他化学制品,17,688625
603816.SH,轻工制造-家居用品-成品家居,17,603816
688776.SH,国防军工-军工电子-军工电子Ⅲ,17,688776
600221.SH,交通运输-机场航运-航空运输,17,600221
002357.SZ,交通运输-公路铁路运输-公交,33,002357
920438.BJ,电子-光学光电子-光学元件,151,920438
605060.SH,机械设备-通用设备-其他通用设备,17,605060
688530.SH,电子-半导体-半导体材料,17,688530
002112.SZ,电力设备-电网设备-输变电设备,33,002112
688359.SH,电子-电子化学品-电子化学品Ⅲ,17,688359
000768.SZ,国防军工-军工装备-航空装备,33,000768
301469.SZ,轻工制造-造纸-造纸Ⅲ,33,301469
002372.SZ,建筑材料-建筑材料-管材,33,002372
600693.SH,商贸零售-零售-百货零售,17,600693
002314.SZ,房地产-房地产-住宅开发,33,002314
002309.SZ,电力设备-电网设备-线缆部件及其他,33,002309
001914.SZ,房地产-房地产-房地产服务,33,001914
002204.SZ,机械设备-专用设备-能源及重型设备,33,002204
688249.SH,电子-半导体-集成电路制造,17,688249
002534.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002534
603378.SH,建筑材料-建筑材料-其他建材,17,603378
600696.SH,食品饮料-白酒-白酒Ⅲ,22,600696
002455.SZ,基础化工-化学制品-其他化学制品,33,002455
000415.SZ,非银金融-多元金融-多元金融Ⅲ,33,000415
601100.SH,机械设备-工程机械-工程机械Ⅲ,17,601100
603612.SH,基础化工-非金属材料-非金属材料Ⅲ,17,603612
603212.SH,电力设备-光伏设备-光伏辅材,17,603212
600933.SH,汽车-汽车零部件-底盘与发动机系统,17,600933
002552.SZ,电子-元件-印制电路板,33,002552
000981.SZ,汽车-汽车零部件-底盘与发动机系统,33,000981
688378.SH,电子-电子化学品-电子化学品Ⅲ,17,688378
300029.SZ,建筑装饰-建筑装饰-专业工程,33,300029
688788.SH,国防军工-军工电子-军工电子Ⅲ,17,688788
603051.SH,基础化工-化学制品-其他化学制品,17,603051
600657.SH,房地产-房地产-住宅开发,17,600657
000525.SZ,基础化工-农化制品-农药,33,000525
603682.SH,商贸零售-零售-商业物业经营,17,603682
000826.SZ,环保-环境治理-综合环境治理,33,000826
688733.SH,电力设备-电池-电池化学品,17,688733
300620.SZ,通信-通信设备-通信网络设备及器件,33,300620
600722.SH,基础化工-化学原料-煤化工,17,600722
600537.SH,电力设备-光伏设备-光伏电池组件,17,600537
688585.SH,基础化工-塑料制品-合成树脂,17,688585
688063.SH,电力设备-电池-锂电池,17,688063
300228.SZ,机械设备-通用设备-金属制品,33,300228
600166.SH,汽车-汽车整车-商用载货车,17,600166
603239.SH,汽车-汽车零部件-其他汽车零部件,17,603239
603161.SH,汽车-汽车零部件-底盘与发动机系统,17,603161
002328.SZ,汽车-汽车零部件-其他汽车零部件,33,002328
002984.SZ,汽车-汽车零部件-轮胎轮毂,33,002984
601958.SH,有色金属-小金属-钼,17,601958
688478.SH,电子-半导体-半导体设备,17,688478
601778.SH,公用事业-电力-新能源发电,17,601778
002294.SZ,医药生物-化学制药-化学制剂,33,002294
600256.SH,石油石化-油气开采及服务-油气开采,17,600256
000002.SZ,房地产-房地产-住宅开发,33,000002
600569.SH,钢铁-钢铁-普钢,17,600569
002438.SZ,机械设备-通用设备-金属制品,33,002438
600293.SH,建筑材料-建筑材料-玻璃玻纤,17,600293
600053.SH,非银金融-多元金融-多元金融Ⅲ,17,600053
920427.BJ,建筑装饰-建筑装饰-工程咨询服务,151,920427
600732.SH,电力设备-光伏设备-光伏电池组件,17,600732
601799.SH,汽车-汽车零部件-车身附件及饰件,17,601799
600782.SH,钢铁-钢铁-普钢,17,600782
600566.SH,医药生物-中药-中药Ⅲ,17,600566
603885.SH,交通运输-机场航运-航空运输,17,603885
000537.SZ,公用事业-电力-新能源发电,33,000537
688266.SH,医药生物-化学制药-化学制剂,17,688266
600523.SH,汽车-汽车零部件-其他汽车零部件,17,600523
301607.SZ,汽车-汽车零部件-汽车电子电气系统,33,301607
301325.SZ,电力设备-电池-锂电专用设备,33,301325
000739.SZ,医药生物-化学制药-原料药,33,000739
603011.SH,机械设备-专用设备-其他专用设备,17,603011
002685.SZ,机械设备-工程机械-工程机械Ⅲ,33,002685
601872.SH,交通运输-港口航运-航运,17,601872
600871.SH,石油石化-油气开采及服务-油服工程,17,600871
301062.SZ,轻工制造-包装印刷-包装,33,301062
002311.SZ,农林牧渔-农产品加工-水产饲料,33,002311
603557.SH,纺织服饰-服装家纺-服装,22,603557
605168.SH,传媒-文化传媒-广告营销,17,605168
002508.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33,002508
300204.SZ,医药生物-化学制药-化学制剂,33,300204
300405.SZ,基础化工-化学制品-其他化学制品,33,300405
300876.SZ,基础化工-化学纤维-其他纤维,33,300876
001286.SZ,公用事业-电力-火电,33,001286
000778.SZ,钢铁-钢铁-普钢,33,000778
002617.SZ,公用事业-电力-新能源发电,33,002617
000709.SZ,钢铁-钢铁-普钢,33,000709
002490.SZ,机械设备-专用设备-能源及重型设备,33,002490
920974.BJ,基础化工-化学制品-其他化学制品,151,920974
002787.SZ,轻工制造-包装印刷-包装,33,002787
300827.SZ,电力设备-光伏设备-逆变器,33,300827
601966.SH,汽车-汽车零部件-轮胎轮毂,17,601966
601058.SH,汽车-汽车零部件-轮胎轮毂,17,601058
002133.SZ,房地产-房地产-住宅开发,33,002133
600313.SH,农林牧渔-种植业与林业-种子生产,17,600313
300259.SZ,机械设备-通用设备-仪器仪表,33,300259
002919.SZ,传媒-游戏-游戏Ⅲ,33,002919
600397.SH,机械设备-专用设备-能源及重型设备,17,600397
002634.SZ,纺织服饰-服装家纺-服装,33,002634
002443.SZ,钢铁-钢铁-特钢,33,002443
601012.SH,电力设备-光伏设备-光伏电池组件,17,601012
688799.SH,医药生物-化学制药-化学制剂,17,688799
603002.SH,电子-电子化学品-电子化学品Ⅲ,17,603002
000717.SZ,钢铁-钢铁-普钢,33,000717
603628.SH,电力设备-光伏设备-光伏辅材,17,603628
000875.SZ,公用事业-电力-电能综合服务,33,000875
001322.SZ,轻工制造-家居用品-其他家居用品,33,001322
600151.SH,电力设备-光伏设备-光伏电池组件,17,600151
000423.SZ,医药生物-中药-中药Ⅲ,33,000423
002109.SZ,基础化工-化学原料-其他化学原料,33,002109
002009.SZ,机械设备-专用设备-其他专用设备,33,002009
000877.SZ,建筑材料-建筑材料-水泥,33,000877
000402.SZ,房地产-房地产-住宅开发,33,000402
000962.SZ,有色金属-小金属-其他小金属,33,000962
920284.BJ,机械设备-专用设备-其他专用设备,151,920284
600733.SH,汽车-汽车整车-乘用车,17,600733
002560.SZ,电力设备-电网设备-线缆部件及其他,33,002560
601865.SH,电力设备-光伏设备-光伏辅材,17,601865
301081.SZ,环保-环保设备-环保设备Ⅲ,33,301081
002860.SZ,家用电器-白色家电-家电零部件,33,002860
600162.SH,房地产-房地产-住宅开发,17,600162
688622.SH,机械设备-通用设备-仪器仪表,17,688622
002307.SZ,建筑装饰-建筑装饰-基础建设,33,002307
000426.SZ,有色金属-小金属-其他小金属,33,000426
600992.SH,机械设备-通用设备-金属制品,17,600992
300911.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33,300911
000551.SZ,环保-环保设备-环保设备Ⅲ,33,000551
600207.SH,电力设备-光伏设备-光伏辅材,17,600207
688303.SH,电力设备-光伏设备-硅料硅片,17,688303
300589.SZ,国防军工-军工装备-航海装备,33,300589
603713.SH,交通运输-物流-物流Ⅲ,17,603713
002875.SZ,纺织服饰-服装家纺-服装,33,002875
600320.SH,机械设备-专用设备-能源及重型设备,17,600320
688202.SH,医药生物-医疗服务-医疗研发外包,17,688202
600606.SH,房地产-房地产-住宅开发,17,600606
000637.SZ,石油石化-石油加工贸易-石油加工,33,000637
002865.SZ,电力设备-光伏设备-光伏电池组件,33,002865
002377.SZ,石油石化-石油加工贸易-石油加工,33,002377
600233.SH,交通运输-物流-物流Ⅲ,17,600233
000909.SZ,房地产-房地产-住宅开发,33,000909
000796.SZ,社会服务-旅游及酒店-旅游综合,33,000796
600925.SH,煤炭-煤炭开采加工-煤炭开采,17,600925
300901.SZ,纺织服饰-服装家纺-鞋帽及其他,33,300901
600079.SH,医药生物-化学制药-化学制剂,22,600079
603577.SH,电力设备-电网设备-线缆部件及其他,17,603577
000898.SZ,钢铁-钢铁-普钢,33,000898
000635.SZ,基础化工-化学原料-氯碱,33,000635
002075.SZ,钢铁-钢铁-特钢,33,002075
000338.SZ,汽车-汽车零部件-底盘与发动机系统,33,000338
603272.SH,轻工制造-家居用品-其他家居用品,17,603272
300715.SZ,建筑材料-建筑材料-其他建材,33,300715
300320.SZ,基础化工-橡胶制品-其他橡胶制品,33,300320
000926.SZ,房地产-房地产-住宅开发,33,000926
000636.SZ,电子-元件-被动元件,33,000636
301227.SZ,轻工制造-家居用品-定制家居,33,301227
301159.SZ,计算机-软件开发-垂直应用软件,33,301159
603688.SH,基础化工-非金属材料-非金属材料Ⅲ,17,603688
605366.SH,基础化工-化学制品-有机硅,17,605366
000720.SZ,电力设备-电网设备-线缆部件及其他,33,000720
603926.SH,汽车-汽车零部件-底盘与发动机系统,17,603926
600809.SH,食品饮料-白酒-白酒Ⅲ,17,600809
600585.SH,建筑材料-建筑材料-水泥,17,600585
603185.SH,电力设备-光伏设备-硅料硅片,17,603185
920982.BJ,美容护理-美容护理-医疗美容,151,920982
002111.SZ,国防军工-军工装备-航空装备,33,002111
000401.SZ,建筑材料-建筑材料-水泥,33,000401
000610.SZ,社会服务-旅游及酒店-旅游综合,33,000610
600660.SH,汽车-汽车零部件-车身附件及饰件,17,600660
600153.SH,交通运输-物流-物流Ⅲ,17,600153
300332.SZ,公用事业-燃气-燃气Ⅲ,33,300332
301168.SZ,电力设备-光伏设备-光伏电池组件,33,301168
601866.SH,交通运输-港口航运-航运,17,601866
600835.SH,机械设备-专用设备-楼宇设备,17,600835
600300.SH,食品饮料-饮料制造-软饮料,17,600300
300724.SZ,电力设备-光伏设备-光伏加工设备,33,300724
600675.SH,房地产-房地产-住宅开发,17,600675
000729.SZ,食品饮料-饮料制造-啤酒,33,000729
603818.SH,轻工制造-家居用品-成品家居,17,603818
688027.SH,通信-通信设备-通信终端及配件,17,688027
603219.SH,家用电器-小家电-小家电Ⅲ,17,603219
002367.SZ,机械设备-专用设备-楼宇设备,33,002367
600533.SH,房地产-房地产-住宅开发,17,600533
920056.BJ,基础化工-塑料制品-其他塑料制品,151,920056
002140.SZ,建筑装饰-建筑装饰-专业工程,33,002140
601390.SH,建筑装饰-建筑装饰-基础建设,17,601390
603256.SH,电子-电子化学品-电子化学品Ⅲ,17,603256
300881.SZ,钢铁-钢铁-特钢,33,300881
003012.SZ,轻工制造-家居用品-瓷砖地板,33,003012
603126.SH,环保-环境治理-固废治理,17,603126
002215.SZ,农林牧渔-种植业与林业-其他种植业,33,002215
600491.SH,建筑装饰-建筑装饰-房屋建设,17,600491
300092.SZ,机械设备-专用设备-能源及重型设备,33,300092
600519.SH,食品饮料-白酒-白酒Ⅲ,17,600519
002694.SZ,建筑材料-建筑材料-管材,33,002694
000011.SZ,房地产-房地产-住宅开发,33,000011
002798.SZ,轻工制造-家居用品-瓷砖地板,33,002798
600075.SH,基础化工-化学原料-氯碱,17,600075
603833.SH,轻工制造-家居用品-定制家居,17,603833
603226.SH,轻工制造-家居用品-瓷砖地板,17,603226
000514.SZ,房地产-房地产-住宅开发,33,000514
600159.SH,房地产-房地产-住宅开发,17,600159
300572.SZ,机械设备-通用设备-仪器仪表,33,300572
000799.SZ,食品饮料-白酒-白酒Ⅲ,33,000799
300106.SZ,食品饮料-饮料制造-乳品,33,300106
000922.SZ,电力设备-电机-电机Ⅲ,33,000922
000554.SZ,石油石化-石油加工贸易-油品石化贸易,33,000554
300821.SZ,基础化工-化学制品-有机硅,33,300821
003036.SZ,机械设备-专用设备-纺织服装设备,33,003036
600516.SH,钢铁-钢铁-冶钢原料,17,600516
601579.SH,食品饮料-饮料制造-其他酒类,17,601579
600118.SH,国防军工-军工装备-航天装备,17,600118
002554.SZ,石油石化-油气开采及服务-油服工程,33,002554
600690.SH,家用电器-白色家电-冰洗,17,600690
603095.SH,机械设备-专用设备-纺织服装设备,17,603095
300056.SZ,环保-环保设备-环保设备Ⅲ,33,300056
