股票代码,所属同花顺行业,market_code,code
300329.SZ,轻工制造-家居用品-文娱用品,33,300329
301128.SZ,机械设备-专用设备-其他专用设备,33,301128
300579.SZ,计算机-软件开发-横向通用软件,33,300579
601225.SH,煤炭-煤炭开采加工-煤炭开采,17,601225
603016.SH,电力设备-电网设备-输变电设备,17,603016
601016.SH,公用事业-电力-新能源发电,17,601016
605368.SH,公用事业-燃气-燃气Ⅲ,17,605368
000554.SZ,石油石化-石油加工贸易-油品石化贸易,33,000554
688619.SH,计算机-计算机设备-安防设备,17,688619
300798.SZ,基础化工-化学制品-纺织化学用品,33,300798
300641.SZ,基础化工-化学制品-其他化学制品,33,300641
601330.SH,环保-环境治理-固废治理,17,601330
301022.SZ,汽车-汽车零部件-其他汽车零部件,33,301022
002731.SZ,纺织服饰-服装家纺-饰品,33,002731
600188.SH,煤炭-煤炭开采加工-煤炭开采,17,600188
601898.SH,煤炭-煤炭开采加工-煤炭开采,17,601898
300096.SZ,计算机-软件开发-垂直应用软件,33,300096
002368.SZ,计算机-IT服务-IT服务Ⅲ,33,002368
300053.SZ,电子-半导体-数字芯片设计,33,300053
603789.SH,机械设备-专用设备-农用机械,22,603789
600538.SH,医药生物-医疗器械-体外诊断,17,600538
688611.SH,电力设备-电网设备-电气自控设备,17,688611
301052.SZ,传媒-文化传媒-出版,33,301052
301051.SZ,电子-消费电子-消费电子零部件及组装,33,301051
001286.SZ,公用事业-电力-火电,33,001286
300470.SZ,机械设备-通用设备-其他通用设备,33,300470
603421.SH,通信-通信设备-通信网络设备及器件,17,603421
300442.SZ,通信-通信服务-通信应用增值服务,33,300442
605268.SH,轻工制造-家居用品-定制家居,17,605268
600722.SH,基础化工-化学原料-煤化工,17,600722
300880.SZ,电力设备-电网设备-电气自控设备,33,300880
688205.SH,通信-通信设备-通信网络设备及器件,17,688205
920260.BJ,机械设备-自动化设备-其他自动化设备,151,920260
603080.SH,公用事业-燃气-燃气Ⅲ,17,603080
300875.SZ,国防军工-军工装备-地面兵装,33,300875
002952.SZ,电子-光学光电子-面板,33,002952
001333.SZ,基础化工-塑料制品-合成树脂,33,001333
301327.SZ,电力设备-电池-锂电池,33,301327
688552.SH,国防军工-军工电子-军工电子Ⅲ,17,688552
603828.SH,建筑装饰-建筑装饰-装饰园林,22,603828
002221.SZ,石油石化-石油加工贸易-石油加工,33,002221
002570.SZ,食品饮料-饮料制造-乳品,33,002570
002123.SZ,通信-通信服务-通信应用增值服务,33,002123
000890.SZ,环保-环保设备-环保设备Ⅲ,33,000890
603053.SH,公用事业-燃气-燃气Ⅲ,17,603053
601001.SH,煤炭-煤炭开采加工-煤炭开采,17,601001
600903.SH,公用事业-燃气-燃气Ⅲ,17,600903
300720.SZ,机械设备-通用设备-仪器仪表,33,300720
002543.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33,002543
603318.SH,公用事业-燃气-燃气Ⅲ,17,603318
603083.SH,通信-通信设备-通信终端及配件,17,603083
002267.SZ,公用事业-燃气-燃气Ⅲ,33,002267
300486.SZ,机械设备-自动化设备-其他自动化设备,33,300486
600032.SH,公用事业-电力-新能源发电,17,600032
601699.SH,煤炭-煤炭开采加工-煤炭开采,17,601699
002063.SZ,计算机-软件开发-垂直应用软件,33,002063
603124.SH,有色金属-金属新材料-其他金属新材料,17,603124
688313.SH,通信-通信设备-通信网络设备及器件,17,688313
600333.SH,公用事业-燃气-燃气Ⅲ,17,600333
300893.SZ,汽车-汽车零部件-车身附件及饰件,33,300893
920078.BJ,有色金属-金属新材料-其他金属新材料,151,920078
600028.SH,石油石化-石油加工贸易-石油加工,17,600028
301618.SZ,基础化工-化学制品-纺织化学用品,33,301618
603105.SH,公用事业-电力-新能源发电,17,603105
600156.SH,纺织服饰-纺织制造-其他纺织,17,600156
001207.SZ,基础化工-橡胶制品-炭黑,33,001207
688679.SH,环保-环境治理-固废治理,17,688679
688316.SH,计算机-IT服务-IT服务Ⅲ,17,688316
600871.SH,石油石化-油气开采及服务-油服工程,17,600871
300207.SZ,电力设备-电池-锂电池,33,300207
001299.SZ,公用事业-燃气-燃气Ⅲ,33,001299
300085.SZ,计算机-软件开发-垂直应用软件,33,300085
301489.SZ,电子-电子化学品-电子化学品Ⅲ,33,301489
603373.SH,社会服务-其他社会服务-专业服务,17,603373
600744.SH,公用事业-电力-火电,17,600744
600234.SH,建筑装饰-建筑装饰-装饰园林,17,600234
600989.SH,基础化工-化学原料-煤化工,17,600989
688087.SH,基础化工-塑料制品-其他塑料制品,17,688087
002485.SZ,交通运输-物流-物流Ⅲ,33,002485
300231.SZ,计算机-IT服务-IT服务Ⅲ,33,300231
002969.SZ,轻工制造-包装印刷-包装,33,002969
300199.SZ,医药生物-化学制药-化学制剂,33,300199
605228.SH,汽车-汽车零部件-车身附件及饰件,17,605228
688376.SH,环保-环保设备-环保设备Ⅲ,17,688376
601949.SH,传媒-文化传媒-出版,17,601949
301216.SZ,基础化工-塑料制品-其他塑料制品,33,301216
603628.SH,电力设备-光伏设备-光伏辅材,17,603628
300857.SZ,计算机-计算机设备-其他计算机设备,33,300857
300502.SZ,通信-通信设备-通信网络设备及器件,33,300502
002808.SZ,电子-光学光电子-光学元件,33,002808
603316.SH,电子-半导体-数字芯片设计,17,603316
688548.SH,电子-电子化学品-电子化学品Ⅲ,17,688548
300482.SZ,医药生物-医疗器械-体外诊断,33,300482
002995.SZ,传媒-文化传媒-广告营销,33,002995
300301.SZ,电子-光学光电子-LED,33,300301
301281.SZ,医药生物-化学制药-化学制剂,33,301281
603881.SH,通信-通信服务-通信应用增值服务,17,603881
002980.SZ,电力设备-电网设备-电气自控设备,33,002980
002322.SZ,计算机-软件开发-垂直应用软件,33,002322
600589.SH,计算机-IT服务-IT服务Ⅲ,17,600589
002616.SZ,公用事业-电力-新能源发电,33,002616
002810.SZ,基础化工-化学制品-其他化学制品,33,002810
600310.SH,公用事业-电力-电能综合服务,17,600310
688655.SH,电子-元件-印制电路板,17,688655
301162.SZ,计算机-软件开发-垂直应用软件,33,301162
600468.SH,电力设备-电网设备-输变电设备,17,600468
601101.SH,煤炭-煤炭开采加工-煤炭开采,17,601101
603601.SH,建筑材料-建筑材料-玻璃玻纤,17,603601
002961.SZ,非银金融-多元金融-多元金融Ⅲ,33,002961
601133.SH,建筑装饰-建筑装饰-专业工程,17,601133
002951.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002951
600193.SH,建筑装饰-建筑装饰-装饰园林,22,600193
688275.SH,电力设备-电池-电池化学品,17,688275
603689.SH,公用事业-燃气-燃气Ⅲ,17,603689
301266.SZ,电力设备-光伏设备-光伏辅材,33,301266
601398.SH,银行-银行-国有大型银行,17,601398
300788.SZ,传媒-文化传媒-出版,33,300788
603429.SH,轻工制造-包装印刷-包装,17,603429
603218.SH,电力设备-风电设备-风电零部件,17,603218
600012.SH,交通运输-公路铁路运输-高速公路,17,600012
300342.SZ,家用电器-白色家电-家电零部件,33,300342
000608.SZ,房地产-房地产-商业地产,33,000608
688375.SH,国防军工-军工电子-军工电子Ⅲ,17,688375
000938.SZ,计算机-IT服务-IT服务Ⅲ,33,000938
688336.SH,医药生物-生物制品-其他生物制品,17,688336
603395.SH,基础化工-农化制品-复合肥,17,603395
002039.SZ,公用事业-电力-水电,33,002039
301626.SZ,电子-消费电子-消费电子零部件及组装,33,301626
301158.SZ,机械设备-专用设备-能源及重型设备,33,301158
000862.SZ,公用事业-电力-新能源发电,33,000862
002797.SZ,非银金融-证券-证券Ⅲ,33,002797
001270.SZ,国防军工-军工电子-军工电子Ⅲ,33,001270
601808.SH,石油石化-油气开采及服务-油服工程,17,601808
600633.SH,传媒-游戏-游戏Ⅲ,17,600633
601999.SH,传媒-文化传媒-出版,17,601999
301031.SZ,电子-其他电子-其他电子Ⅲ,33,301031
300863.SZ,汽车-汽车零部件-汽车电子电气系统,33,300863
688218.SH,机械设备-自动化设备-机器人,17,688218
300438.SZ,电力设备-电池-锂电池,33,300438
600390.SH,非银金融-多元金融-多元金融Ⅲ,17,600390
600917.SH,公用事业-燃气-燃气Ⅲ,17,600917
603577.SH,电力设备-电网设备-线缆部件及其他,17,603577
301181.SZ,汽车-汽车零部件-底盘与发动机系统,33,301181
600191.SH,农林牧渔-农产品加工-其他农产品加工,17,600191
603021.SH,轻工制造-家居用品-其他家居用品,22,603021
300468.SZ,计算机-软件开发-垂直应用软件,33,300468
300394.SZ,通信-通信设备-通信网络设备及器件,33,300394
001325.SZ,基础化工-橡胶制品-其他橡胶制品,33,001325
603757.SH,机械设备-通用设备-其他通用设备,17,603757
301419.SZ,通信-通信设备-通信网络设备及器件,33,301419
601778.SH,公用事业-电力-新能源发电,17,601778
002648.SZ,基础化工-化学制品-其他化学制品,33,002648
300205.SZ,通信-通信设备-通信终端及配件,33,300205
300472.SZ,机械设备-专用设备-其他专用设备,33,300472
000856.SZ,机械设备-专用设备-其他专用设备,33,000856
300813.SZ,机械设备-专用设备-其他专用设备,33,300813
600546.SH,煤炭-煤炭开采加工-煤炭开采,17,600546
600339.SH,石油石化-油气开采及服务-油服工程,17,600339
002840.SZ,食品饮料-食品加工制造-肉制品,33,002840
300962.SZ,社会服务-其他社会服务-专业服务,33,300962
301609.SZ,电力设备-电网设备-电气自控设备,33,301609
688345.SH,电力设备-电池-锂电池,17,688345
002229.SZ,轻工制造-包装印刷-印刷,33,002229
600265.SH,农林牧渔-种植业与林业-林业,22,600265
600997.SH,煤炭-煤炭开采加工-煤炭开采,17,600997
603156.SH,食品饮料-饮料制造-软饮料,17,603156
300687.SZ,计算机-IT服务-IT服务Ⅲ,33,300687
000791.SZ,公用事业-电力-火电,33,000791
601288.SH,银行-银行-国有大型银行,17,601288
000809.SZ,电力设备-风电设备-风电零部件,33,000809
688183.SH,电子-元件-印制电路板,17,688183
600548.SH,交通运输-公路铁路运输-高速公路,17,600548
600968.SH,石油石化-油气开采及服务-油服工程,17,600968
301213.SZ,国防军工-军工电子-军工电子Ⅲ,33,301213
301186.SZ,汽车-汽车零部件-其他汽车零部件,33,301186
300040.SZ,公用事业-电力-电能综合服务,33,300040
600302.SH,机械设备-专用设备-纺织服装设备,17,600302
688568.SH,计算机-IT服务-IT服务Ⅲ,17,688568
688307.SH,电子-光学光电子-光学元件,17,688307
002289.SZ,电子-光学光电子-面板,33,002289
000537.SZ,公用事业-电力-新能源发电,33,000537
000937.SZ,煤炭-煤炭开采加工-煤炭开采,33,000937
301070.SZ,机械设备-通用设备-制冷空调设备,33,301070
600299.SH,基础化工-化学制品-食品及饲料添加剂,17,600299
601939.SH,银行-银行-国有大型银行,17,601939
001965.SZ,交通运输-公路铁路运输-高速公路,33,001965
600732.SH,电力设备-光伏设备-光伏电池组件,17,600732
300075.SZ,计算机-软件开发-垂直应用软件,33,300075
300628.SZ,通信-通信设备-通信终端及配件,33,300628
600635.SH,公用事业-燃气-燃气Ⅲ,17,600635
920717.BJ,机械设备-专用设备-其他专用设备,151,920717
002459.SZ,电力设备-光伏设备-光伏电池组件,33,002459
600643.SH,非银金融-多元金融-多元金融Ⅲ,17,600643
688158.SH,计算机-IT服务-IT服务Ⅲ,17,688158
688535.SH,电子-半导体-半导体材料,17,688535
001696.SZ,机械设备-通用设备-其他通用设备,33,001696
601789.SH,建筑装饰-建筑装饰-房屋建设,17,601789
600343.SH,机械设备-通用设备-其他通用设备,17,600343
300004.SZ,机械设备-专用设备-其他专用设备,33,300004
603558.SH,纺织服饰-服装家纺-鞋帽及其他,17,603558
300432.SZ,汽车-汽车零部件-底盘与发动机系统,33,300432
002828.SZ,石油石化-油气开采及服务-油服工程,33,002828
603112.SH,家用电器-白色家电-家电零部件,17,603112
001339.SZ,计算机-计算机设备-其他计算机设备,33,001339
600780.SH,公用事业-电力-火电,17,600780
000966.SZ,公用事业-电力-火电,33,000966
920675.BJ,基础化工-非金属材料-非金属材料Ⅲ,151,920675
002025.SZ,国防军工-军工电子-军工电子Ⅲ,33,002025
002950.SZ,医药生物-医疗器械-医疗耗材,33,002950
603668.SH,农林牧渔-农产品加工-水产饲料,17,603668
688668.SH,通信-通信设备-通信网络设备及器件,17,688668
002281.SZ,通信-通信设备-通信网络设备及器件,33,002281
603683.SH,基础化工-化学制品-其他化学制品,17,603683
001269.SZ,电力设备-光伏设备-光伏辅材,33,001269
002929.SZ,通信-通信服务-通信工程及服务,33,002929
300147.SZ,医药生物-中药-中药Ⅲ,33,300147
600323.SH,环保-环境治理-固废治理,17,600323
300017.SZ,计算机-IT服务-IT服务Ⅲ,33,300017
002430.SZ,基础化工-化学制品-其他化学制品,33,002430
600566.SH,医药生物-中药-中药Ⅲ,17,600566
300872.SZ,计算机-IT服务-IT服务Ⅲ,33,300872
300142.SZ,医药生物-生物制品-疫苗,33,300142
600330.SH,电子-电子化学品-电子化学品Ⅲ,17,600330
002095.SZ,传媒-文化传媒-数字媒体,33,002095
603000.SH,传媒-文化传媒-数字媒体,17,603000
002700.SZ,公用事业-燃气-燃气Ⅲ,33,002700
688172.SH,电子-半导体-分立器件,17,688172
000096.SZ,石油石化-石油加工贸易-油品石化贸易,33,000096
301179.SZ,电力设备-电网设备-电气自控设备,33,301179
688277.SH,医药生物-医疗器械-医疗设备,17,688277
000779.SZ,建筑装饰-建筑装饰-工程咨询服务,33,000779
688223.SH,电力设备-光伏设备-光伏电池组件,17,688223
300921.SZ,通信-通信服务-通信应用增值服务,33,300921
301159.SZ,计算机-软件开发-垂直应用软件,33,301159
603389.SH,轻工制造-家居用品-成品家居,22,603389
600941.SH,通信-通信服务-电信运营商,17,600941
603217.SH,基础化工-化学制品-其他化学制品,17,603217
000767.SZ,公用事业-电力-火电,33,000767
688717.SH,电力设备-光伏设备-逆变器,17,688717
603098.SH,建筑装饰-建筑装饰-专业工程,17,603098
603706.SH,公用事业-燃气-燃气Ⅲ,17,603706
300900.SZ,国防军工-军工装备-航空装备,33,300900
600177.SH,纺织服饰-服装家纺-服装,17,600177
600163.SH,公用事业-电力-新能源发电,17,600163
300109.SZ,基础化工-化学制品-其他化学制品,33,300109
600901.SH,非银金融-多元金融-多元金融Ⅲ,17,600901
688599.SH,电力设备-光伏设备-光伏电池组件,17,688599
600959.SH,传媒-文化传媒-电视广播,17,600959
300839.SZ,石油石化-石油加工贸易-石油加工,33,300839
002730.SZ,机械设备-专用设备-能源及重型设备,33,002730
002445.SZ,机械设备-通用设备-金属制品,33,002445
600123.SH,煤炭-煤炭开采加工-煤炭开采,17,600123
600644.SH,公用事业-电力-电能综合服务,17,600644
688110.SH,电子-半导体-数字芯片设计,17,688110
600207.SH,电力设备-光伏设备-光伏辅材,17,600207
603897.SH,电力设备-电网设备-线缆部件及其他,17,603897
300846.SZ,通信-通信服务-通信应用增值服务,33,300846
601187.SH,银行-银行-城商行,17,601187
688168.SH,计算机-软件开发-横向通用软件,17,688168
601728.SH,通信-通信服务-电信运营商,17,601728
688297.SH,国防军工-军工装备-航空装备,17,688297
300827.SZ,电力设备-光伏设备-逆变器,33,300827
000690.SZ,公用事业-电力-火电,33,000690
301499.SZ,汽车-汽车零部件-汽车电子电气系统,33,301499
002152.SZ,计算机-计算机设备-其他计算机设备,33,002152
002594.SZ,汽车-汽车整车-乘用车,33,002594
603806.SH,电力设备-光伏设备-光伏辅材,17,603806
300565.SZ,通信-通信设备-通信网络设备及器件,33,300565
600864.SH,非银金融-证券-证券Ⅲ,17,600864
301259.SZ,环保-环境治理-综合环境治理,33,301259
300733.SZ,汽车-汽车零部件-底盘与发动机系统,33,300733
002052.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002052
600604.SH,房地产-房地产-产业地产,17,600604
000037.SZ,公用事业-电力-火电,33,000037
301261.SZ,机械设备-通用设备-金属制品,33,301261
301517.SZ,国防军工-军工电子-军工电子Ⅲ,33,301517
920090.BJ,计算机-计算机设备-其他计算机设备,151,920090
603300.SH,非银金融-多元金融-多元金融Ⅲ,17,603300
601988.SH,银行-银行-国有大型银行,17,601988
002755.SZ,医药生物-化学制药-化学制剂,33,002755
688167.SH,电子-半导体-分立器件,17,688167
300569.SZ,电力设备-风电设备-风电零部件,33,300569
002554.SZ,石油石化-油气开采及服务-油服工程,33,002554
002047.SZ,建筑装饰-建筑装饰-装饰园林,33,002047
920770.BJ,电力设备-光伏设备-光伏电池组件,151,920770
002653.SZ,医药生物-化学制药-化学制剂,33,002653
601933.SH,商贸零售-零售-百货零售,17,601933
301365.SZ,建筑装饰-建筑装饰-工程咨询服务,33,301365
601666.SH,煤炭-煤炭开采加工-煤炭开采,17,601666
001236.SZ,非银金融-多元金融-多元金融Ⅲ,33,001236
603898.SH,轻工制造-家居用品-定制家居,17,603898
000048.SZ,农林牧渔-养殖业-生猪养殖,33,000048
600610.SH,基础化工-化学原料-其他化学原料,17,600610
600905.SH,公用事业-电力-新能源发电,17,600905
002197.SZ,计算机-IT服务-IT服务Ⅲ,33,002197
300033.SZ,计算机-软件开发-垂直应用软件,33,300033
600513.SH,医药生物-化学制药-化学制剂,17,600513
601077.SH,银行-银行-农商行,17,601077
002422.SZ,医药生物-化学制药-化学制剂,33,002422
300241.SZ,电子-光学光电子-LED,33,300241
001215.SZ,食品饮料-食品加工制造-预加工食品,33,001215
300580.SZ,汽车-汽车零部件-底盘与发动机系统,33,300580
300226.SZ,计算机-软件开发-垂直应用软件,33,300226
688066.SH,国防军工-军工装备-航天装备,17,688066
600982.SH,公用事业-电力-热力,17,600982
301003.SZ,基础化工-塑料制品-改性塑料,33,301003
300682.SZ,计算机-IT服务-IT服务Ⅲ,33,300682
001289.SZ,公用事业-电力-新能源发电,33,001289
601006.SH,交通运输-公路铁路运输-铁路运输,17,601006
000980.SZ,汽车-汽车整车-乘用车,33,000980
000552.SZ,煤炭-煤炭开采加工-煤炭开采,33,000552
600602.SH,计算机-软件开发-垂直应用软件,17,600602
603348.SH,汽车-汽车零部件-其他汽车零部件,17,603348
601665.SH,银行-银行-城商行,17,601665
603533.SH,传媒-文化传媒-数字媒体,17,603533
301157.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,301157
000591.SZ,公用事业-电力-新能源发电,33,000591
301205.SZ,通信-通信设备-通信网络设备及器件,33,301205
002656.SZ,纺织服饰-服装家纺-服装,33,002656
002647.SZ,非银金融-多元金融-多元金融Ⅲ,33,002647
600688.SH,石油石化-石油加工贸易-石油加工,17,600688
688251.SH,机械设备-通用设备-其他通用设备,17,688251
688567.SH,电力设备-电池-锂电池,17,688567
688146.SH,电子-电子化学品-电子化学品Ⅲ,17,688146
301191.SZ,通信-通信设备-通信终端及配件,33,301191
605286.SH,机械设备-专用设备-楼宇设备,17,605286
603169.SH,机械设备-专用设备-能源及重型设备,17,603169
002100.SZ,农林牧渔-农产品加工-畜禽饲料,33,002100
002726.SZ,食品饮料-食品加工制造-肉制品,33,002726
300097.SZ,机械设备-自动化设备-其他自动化设备,33,300097
605100.SH,机械设备-通用设备-金属制品,17,605100
601018.SH,交通运输-港口航运-港口,17,601018
600575.SH,公用事业-电力-火电,17,600575
600551.SH,传媒-文化传媒-出版,17,600551
688408.SH,电力设备-光伏设备-光伏辅材,17,688408
003035.SZ,公用事业-电力-电能综合服务,33,003035
600508.SH,煤炭-煤炭开采加工-煤炭开采,17,600508
600642.SH,公用事业-电力-火电,17,600642
603075.SH,家用电器-白色家电-家电零部件,17,603075
300348.SZ,计算机-软件开发-垂直应用软件,33,300348
600283.SH,环保-环境治理-水务及水治理,17,600283
600925.SH,煤炭-煤炭开采加工-煤炭开采,17,600925
600461.SH,环保-环境治理-水务及水治理,17,600461
688267.SH,基础化工-化学制品-其他化学制品,17,688267
601952.SH,农林牧渔-种植业与林业-粮食种植,17,601952
300829.SZ,基础化工-化学制品-食品及饲料添加剂,33,300829
688201.SH,计算机-软件开发-横向通用软件,17,688201
600168.SH,环保-环境治理-水务及水治理,17,600168
603701.SH,汽车-汽车零部件-底盘与发动机系统,17,603701
605566.SH,基础化工-化学制品-纺织化学用品,17,605566
688127.SH,电子-光学光电子-光学元件,17,688127
300113.SZ,通信-通信服务-通信应用增值服务,33,300113
002253.SZ,计算机-软件开发-垂直应用软件,33,002253
002218.SZ,公用事业-电力-新能源发电,33,002218
601222.SH,电力设备-电网设备-电气自控设备,17,601222
688178.SH,环保-环境治理-综合环境治理,17,688178
000049.SZ,电力设备-电池-锂电池,33,000049
605118.SH,计算机-计算机设备-安防设备,17,605118
