所属同花顺行业,market_code,股票代码,code
医药生物-医疗器械-医疗设备,17,688114.SH,688114
计算机-软件开发-垂直应用软件,17,688296.SH,688296
医药生物-医疗服务-医疗研发外包,17,688710.SH,688710
电力设备-电机-电机Ⅲ,151,920100.BJ,920100
公用事业-电力-新能源发电,33,000537.SZ,000537
通信-通信设备-通信网络设备及器件,33,301165.SZ,301165
基础化工-塑料制品-膜材料,33,300305.SZ,300305
石油石化-油气开采及服务-油气开采,17,600938.SH,600938
农林牧渔-养殖业-肉鸡养殖,33,002458.SZ,002458
机械设备-通用设备-其他通用设备,17,603400.SH,603400
计算机-软件开发-垂直应用软件,33,301269.SZ,301269
医药生物-医药商业-药店,17,603939.SH,603939
医药生物-中药-中药Ⅲ,17,600518.SH,600518
基础化工-塑料制品-其他塑料制品,33,002825.SZ,002825
医药生物-医疗器械-医疗设备,33,300171.SZ,300171
有色金属-金属新材料-其他金属新材料,17,688190.SH,688190
机械设备-自动化设备-机器人,151,920578.BJ,920578
医药生物-医疗服务-医疗研发外包,33,300683.SZ,300683
环保-环境治理-固废治理,33,001230.SZ,001230
石油石化-油气开采及服务-油气开采,33,300483.SZ,300483
建筑材料-建筑材料-其他建材,17,603038.SH,603038
基础化工-塑料制品-膜材料,17,601208.SH,601208
纺织服饰-服装家纺-饰品,33,000026.SZ,000026
机械设备-专用设备-其他专用设备,17,688071.SH,688071
电子-消费电子-消费电子零部件及组装,17,603626.SH,603626
电力设备-电池-锂电池,33,300953.SZ,300953
医药生物-医疗服务-医疗研发外包,33,300404.SZ,300404
机械设备-通用设备-金属制品,33,300718.SZ,300718
汽车-汽车零部件-其他汽车零部件,17,603119.SH,603119
汽车-汽车零部件-底盘与发动机系统,17,603926.SH,603926
汽车-汽车零部件-底盘与发动机系统,33,300580.SZ,300580
机械设备-自动化设备-工控设备,33,301312.SZ,301312
电力设备-光伏设备-逆变器,17,688717.SH,688717
汽车-汽车零部件-底盘与发动机系统,33,002703.SZ,002703
汽车-汽车零部件-轮胎轮毂,33,001233.SZ,001233
传媒-游戏-游戏Ⅲ,33,002425.SZ,002425
建筑装饰-建筑装饰-房屋建设,17,601789.SH,601789
交通运输-物流-物流Ⅲ,33,300013.SZ,300013
机械设备-专用设备-印刷包装机械,151,920553.BJ,920553
电子-半导体-模拟芯片设计,33,300661.SZ,300661
纺织服饰-服装家纺-服装,33,001234.SZ,001234
医药生物-生物制品-其他生物制品,33,301047.SZ,301047
建筑装饰-建筑装饰-装饰园林,17,601886.SH,601886
食品饮料-食品加工制造-其他食品,22,600381.SH,600381
纺织服饰-服装家纺-服装,33,300005.SZ,300005
计算机-IT服务-IT服务Ⅲ,33,300634.SZ,300634
电力设备-电机-电机Ⅲ,33,300626.SZ,300626
电力设备-电池-电池化学品,33,001301.SZ,001301
基础化工-化学制品-民爆用品,33,002226.SZ,002226
通信-通信设备-其他通信设备,17,688418.SH,688418
电子-半导体-数字芯片设计,17,603501.SH,603501
电子-半导体-数字芯片设计,17,688807.SH,688807
计算机-计算机设备-安防设备,33,301117.SZ,301117
环保-环境治理-综合环境治理,33,301259.SZ,301259
医药生物-生物制品-其他生物制品,33,000661.SZ,000661
医药生物-化学制药-化学制剂,17,688321.SH,688321
机械设备-通用设备-制冷空调设备,17,603912.SH,603912
电子-光学光电子-光学元件,17,688322.SH,688322
机械设备-自动化设备-工控设备,17,688320.SH,688320
机械设备-通用设备-仪器仪表,33,002175.SZ,002175
电力设备-光伏设备-逆变器,33,002150.SZ,002150
家用电器-白色家电-家电零部件,17,600619.SH,600619
电子-元件-印制电路板,17,603175.SH,603175
环保-环境治理-水务及水治理,17,601199.SH,601199
计算机-软件开发-横向通用软件,17,688023.SH,688023
医药生物-化学制药-化学制剂,17,688513.SH,688513
电力设备-电网设备-线缆部件及其他,17,603530.SH,603530
通信-通信设备-通信终端及配件,33,003031.SZ,003031
电力设备-其他电源设备-其他电源设备Ⅲ,33,002364.SZ,002364
计算机-软件开发-垂直应用软件,17,688109.SH,688109
医药生物-医疗器械-体外诊断,17,688068.SH,688068
机械设备-通用设备-其他通用设备,33,300503.SZ,300503
机械设备-自动化设备-机器人,33,002747.SZ,002747
基础化工-化学制品-纺织化学用品,17,603790.SH,603790
电子-元件-印制电路板,33,002552.SZ,002552
农林牧渔-种植业与林业-林业,22,600265.SH,600265
电子-元件-印制电路板,33,002384.SZ,002384
汽车-汽车零部件-车身附件及饰件,33,000700.SZ,000700
汽车-汽车零部件-汽车电子电气系统,17,603023.SH,603023
电子-光学光电子-光学元件,33,300331.SZ,300331
计算机-IT服务-IT服务Ⅲ,17,688500.SH,688500
机械设备-通用设备-金属制品,17,603667.SH,603667
社会服务-旅游及酒店-旅游综合,33,000610.SZ,000610
电力设备-风电设备-风电零部件,17,603063.SH,603063
电力设备-电网设备-线缆部件及其他,17,605196.SH,605196
电力设备-电池-电池化学品,33,002759.SZ,002759
房地产-房地产-房地产服务,22,600136.SH,600136
机械设备-通用设备-金属制品,33,002514.SZ,002514
电力设备-光伏设备-硅料硅片,33,002129.SZ,002129
国防军工-军工装备-航空装备,33,300696.SZ,300696
医药生物-化学制药-化学制剂,17,688759.SH,688759
计算机-计算机设备-其他计算机设备,33,300249.SZ,300249
通信-通信设备-通信终端及配件,17,603236.SH,603236
基础化工-塑料制品-膜材料,33,001378.SZ,001378
医药生物-化学制药-化学制剂,33,300436.SZ,300436
医药生物-医疗器械-医疗设备,33,300430.SZ,300430
医药生物-医疗器械-医疗设备,33,300246.SZ,300246
机械设备-自动化设备-其他自动化设备,17,688623.SH,688623
医药生物-化学制药-化学制剂,17,688192.SH,688192
电子-光学光电子-LED,33,300808.SZ,300808
电子-元件-被动元件,33,301458.SZ,301458
通信-通信设备-通信网络设备及器件,33,300502.SZ,300502
电子-半导体-数字芯片设计,17,603893.SH,603893
汽车-汽车服务及其他-其他运输设备,33,301322.SZ,301322
通信-通信设备-通信终端及配件,33,300638.SZ,300638
机械设备-专用设备-能源及重型设备,33,002490.SZ,002490
机械设备-自动化设备-工控设备,17,688570.SH,688570
电子-半导体-数字芯片设计,17,688593.SH,688593
电子-半导体-数字芯片设计,17,688608.SH,688608
电子-光学光电子-LED,151,920339.BJ,920339
环保-环境治理-水务及水治理,33,300692.SZ,300692
电子-消费电子-消费电子零部件及组装,33,301626.SZ,301626
机械设备-自动化设备-工控设备,17,688160.SH,688160
汽车-汽车零部件-底盘与发动机系统,17,603166.SH,603166
通信-通信设备-通信网络设备及器件,33,002547.SZ,002547
医药生物-生物制品-疫苗,17,688319.SH,688319
机械设备-通用设备-机床工具,33,000837.SZ,000837
电子-半导体-数字芯片设计,33,300077.SZ,300077
计算机-IT服务-IT服务Ⅲ,17,688229.SH,688229
纺织服饰-服装家纺-鞋帽及其他,17,603001.SH,603001
计算机-IT服务-IT服务Ⅲ,22,600476.SH,600476
机械设备-自动化设备-工控设备,151,920405.BJ,920405
房地产-房地产-住宅开发,33,000042.SZ,000042
机械设备-自动化设备-工控设备,33,300484.SZ,300484
医药生物-化学制药-原料药,17,603538.SH,603538
建筑装饰-建筑装饰-专业工程,33,300517.SZ,300517
机械设备-通用设备-机床工具,151,920870.BJ,920870
基础化工-非金属材料-非金属材料Ⅲ,17,688598.SH,688598
商贸零售-零售-百货零售,33,002251.SZ,002251
房地产-房地产-产业地产,33,000909.SZ,000909
通信-通信设备-通信网络设备及器件,151,920045.BJ,920045
电力设备-电池-锂电池,33,300438.SZ,300438
机械设备-通用设备-其他通用设备,33,000880.SZ,000880
煤炭-煤炭开采加工-煤炭开采,33,000571.SZ,000571
食品饮料-饮料制造-软饮料,33,300997.SZ,300997
通信-通信服务-通信应用增值服务,33,000815.SZ,000815
医药生物-生物制品-其他生物制品,17,688278.SH,688278
轻工制造-家居用品-瓷砖地板,17,600499.SH,600499
机械设备-通用设备-机床工具,33,000410.SZ,000410
环保-环保设备-环保设备Ⅲ,33,000967.SZ,000967
美容护理-美容护理-化妆品,33,300849.SZ,300849
计算机-软件开发-横向通用软件,17,603232.SH,603232
医药生物-化学制药-化学制剂,22,600624.SH,600624
电子-光学光电子-LED,17,603303.SH,603303
建筑装饰-建筑装饰-装饰园林,33,002200.SZ,002200
机械设备-通用设备-其他通用设备,17,603082.SH,603082
电子-元件-被动元件,33,002138.SZ,002138
电子-半导体-分立器件,17,688711.SH,688711
房地产-房地产-住宅开发,17,600791.SH,600791
基础化工-塑料制品-膜材料,17,688386.SH,688386
基础化工-化学纤维-粘胶,33,000677.SZ,000677
电力设备-电网设备-电气自控设备,17,688663.SH,688663
医药生物-医疗器械-医疗设备,17,688677.SH,688677
医药生物-医药商业-药店,17,603233.SH,603233
机械设备-通用设备-其他通用设备,151,920570.BJ,920570
纺织服饰-纺织制造-印染,17,605055.SH,605055
电子-半导体-数字芯片设计,33,301536.SZ,301536
机械设备-自动化设备-其他自动化设备,17,688816.SH,688816
建筑装饰-建筑装饰-基础建设,22,603843.SH,603843
基础化工-化学制品-其他化学制品,33,300214.SZ,300214
综合-综合-综合Ⅲ,33,002575.SZ,002575
建筑装饰-建筑装饰-工程咨询服务,17,603458.SH,603458
电力设备-电机-电机Ⅲ,17,600580.SH,600580
电力设备-光伏设备-光伏电池组件,33,002056.SZ,002056
公用事业-电力-火电,17,600578.SH,600578
房地产-房地产-住宅开发,17,600748.SH,600748
电子-光学光电子-面板,33,300909.SZ,300909
建筑材料-建筑材料-玻璃玻纤,33,301526.SZ,301526
建筑装饰-建筑装饰-装饰园林,33,300506.SZ,300506
机械设备-自动化设备-机器人,33,002979.SZ,002979
医药生物-医疗服务-医疗研发外包,17,688222.SH,688222
基础化工-塑料制品-膜材料,33,300806.SZ,300806
汽车-汽车零部件-车身附件及饰件,17,605228.SH,605228
电子-光学光电子-光学元件,33,002222.SZ,002222
农林牧渔-种植业与林业-林业,17,601996.SH,601996
通信-通信设备-通信网络设备及器件,33,002281.SZ,002281
汽车-汽车零部件-其他汽车零部件,33,002976.SZ,002976
机械设备-通用设备-其他通用设备,33,301273.SZ,301273
机械设备-工程机械-工程机械Ⅲ,17,601100.SH,601100
纺织服饰-服装家纺-鞋帽及其他,17,603608.SH,603608
电子-消费电子-消费电子零部件及组装,33,001314.SZ,001314
医药生物-医疗器械-医疗耗材,17,688617.SH,688617
环保-环境治理-综合环境治理,17,688485.SH,688485
电力设备-电池-锂电池,33,002245.SZ,002245
社会服务-教育-教育Ⅲ,33,300192.SZ,300192
医药生物-医疗器械-医疗设备,17,688301.SH,688301
电子-元件-印制电路板,33,300936.SZ,300936
机械设备-专用设备-楼宇设备,17,603356.SH,603356
机械设备-专用设备-其他专用设备,33,300472.SZ,300472
机械设备-专用设备-农用机械,33,002779.SZ,002779
交通运输-公路铁路运输-公交,17,600650.SH,600650
机械设备-通用设备-制冷空调设备,33,301525.SZ,301525
房地产-房地产-房地产服务,33,000011.SZ,000011
电子-消费电子-品牌消费电子,17,688775.SH,688775
医药生物-中药-中药Ⅲ,33,002082.SZ,002082
通信-通信服务-通信应用增值服务,17,603881.SH,603881
电子-半导体-数字芯片设计,17,688018.SH,688018
机械设备-通用设备-磨具磨料,33,300606.SZ,300606
环保-环境治理-水务及水治理,33,002778.SZ,002778
医药生物-化学制药-原料药,33,300401.SZ,300401
商贸零售-零售-专业连锁,33,000829.SZ,000829
汽车-汽车零部件-底盘与发动机系统,17,603178.SH,603178
机械设备-通用设备-金属制品,33,002795.SZ,002795
电力设备-光伏设备-光伏加工设备,17,688726.SH,688726
计算机-计算机设备-安防设备,33,003004.SZ,003004
家用电器-白色家电-家电零部件,33,002050.SZ,002050
计算机-IT服务-IT服务Ⅲ,17,688158.SH,688158
医药生物-医疗器械-医疗耗材,33,300677.SZ,300677
环保-环保设备-环保设备Ⅲ,33,301030.SZ,301030
有色金属-金属新材料-磁性材料,33,300811.SZ,300811
建筑装饰-建筑装饰-装饰园林,33,002856.SZ,002856
房地产-房地产-住宅开发,33,000029.SZ,000029
通信-通信设备-通信终端及配件,17,603083.SH,603083
有色金属-金属新材料-磁性材料,33,300835.SZ,300835
电子-光学光电子-LED,33,300632.SZ,300632
机械设备-工程机械-工程机械Ⅲ,151,920002.BJ,920002
电力设备-其他电源设备-其他电源设备Ⅲ,33,002951.SZ,002951
机械设备-通用设备-金属制品,33,301160.SZ,301160
通信-通信服务-通信工程及服务,22,600289.SH,600289
电子-其他电子-其他电子Ⅲ,33,301031.SZ,301031
电子-半导体-数字芯片设计,17,688213.SH,688213
石油石化-油气开采及服务-油服工程,33,002207.SZ,002207
医药生物-生物制品-其他生物制品,17,688336.SH,688336
医药生物-医疗器械-医疗设备,17,688805.SH,688805
汽车-汽车零部件-底盘与发动机系统,17,601689.SH,601689
建筑装饰-建筑装饰-专业工程,33,002542.SZ,002542
机械设备-自动化设备-机器人,151,920593.BJ,920593
医药生物-生物制品-其他生物制品,17,688137.SH,688137
机械设备-通用设备-机床工具,17,688577.SH,688577
传媒-影视院线-影视院线Ⅲ,17,601595.SH,601595
机械设备-专用设备-能源及重型设备,17,603391.SH,603391
建筑装饰-建筑装饰-装饰园林,33,002789.SZ,002789
汽车-汽车零部件-其他汽车零部件,33,001311.SZ,001311
社会服务-其他社会服务-专业服务,17,603373.SH,603373
医药生物-医疗服务-医疗研发外包,33,301257.SZ,301257
基础化工-化学制品-其他化学制品,33,300072.SZ,300072
计算机-软件开发-垂直应用软件,17,603990.SH,603990
公用事业-电力-新能源发电,17,601016.SH,601016
机械设备-专用设备-楼宇设备,33,301056.SZ,301056
计算机-软件开发-垂直应用软件,33,301337.SZ,301337
医药生物-医药商业-药店,33,301408.SZ,301408
机械设备-通用设备-其他通用设备,17,603269.SH,603269
计算机-软件开发-横向通用软件,17,688561.SH,688561
轻工制造-家居用品-成品家居,22,600337.SH,600337
计算机-计算机设备-其他计算机设备,33,300552.SZ,300552
通信-通信设备-通信终端及配件,33,002881.SZ,002881
基础化工-塑料制品-合成树脂,17,688585.SH,688585
计算机-软件开发-垂直应用软件,17,688206.SH,688206
轻工制造-家居用品-定制家居,33,301227.SZ,301227
电子-半导体-数字芯片设计,17,688766.SH,688766
电子-光学光电子-面板,33,000100.SZ,000100
医药生物-医疗器械-医疗耗材,17,688085.SH,688085
汽车-汽车零部件-底盘与发动机系统,33,301072.SZ,301072
汽车-汽车零部件-底盘与发动机系统,33,300258.SZ,300258
农林牧渔-农产品加工-畜禽饲料,17,603151.SH,603151
传媒-游戏-游戏Ⅲ,17,600892.SH,600892
医药生物-医疗器械-医疗耗材,17,688712.SH,688712
医药生物-中药-中药Ⅲ,17,600422.SH,600422
基础化工-化学制品-其他化学制品,17,688065.SH,688065
医药生物-化学制药-化学制剂,17,688382.SH,688382
通信-通信设备-通信网络设备及器件,33,300308.SZ,300308
电子-电子化学品-电子化学品Ⅲ,17,688371.SH,688371
传媒-文化传媒-数字媒体,33,300295.SZ,300295
传媒-文化传媒-广告营销,17,605168.SH,605168
医药生物-化学制药-原料药,33,300199.SZ,300199
电子-元件-印制电路板,33,301628.SZ,301628
电子-半导体-数字芯片设计,17,688332.SH,688332
汽车-汽车零部件-汽车电子电气系统,33,002920.SZ,002920
电子-光学光电子-面板,33,300076.SZ,300076
机械设备-专用设备-能源及重型设备,33,001225.SZ,001225
机械设备-自动化设备-工控设备,17,688698.SH,688698
医药生物-医疗器械-医疗耗材,33,301188.SZ,301188
计算机-计算机设备-其他计算机设备,33,002970.SZ,002970
交通运输-物流-物流Ⅲ,33,001220.SZ,001220
轻工制造-家居用品-成品家居,22,603008.SH,603008
电子-元件-被动元件,33,300408.SZ,300408
家用电器-白色家电-家电零部件,17,603578.SH,603578
非银金融-多元金融-多元金融Ⅲ,33,002647.SZ,002647
医药生物-医药商业-药店,17,605266.SH,605266
通信-通信服务-通信工程及服务,33,301139.SZ,301139
美容护理-美容护理-个护用品,17,603193.SH,603193
电力设备-其他电源设备-其他电源设备Ⅲ,33,002518.SZ,002518
电子-半导体-数字芯片设计,17,688279.SH,688279
电子-消费电子-消费电子零部件及组装,17,688210.SH,688210
轻工制造-家居用品-成品家居,17,603389.SH,603389
基础化工-化学制品-其他化学制品,33,002669.SZ,002669
轻工制造-家居用品-其他家居用品,33,001211.SZ,001211
汽车-汽车零部件-车身附件及饰件,17,605128.SH,605128
通信-通信设备-通信网络设备及器件,33,301205.SZ,301205
医药生物-生物制品-其他生物制品,17,688520.SH,688520
家用电器-白色家电-家电零部件,33,002418.SZ,002418
电子-元件-印制电路板,33,002141.SZ,002141
家用电器-黑色家电-彩电,33,002429.SZ,002429
基础化工-化学制品-其他化学制品,17,688179.SH,688179
基础化工-化学制品-其他化学制品,22,603822.SH,603822
交通运输-物流-物流Ⅲ,33,001317.SZ,001317
医药生物-医疗服务-医疗研发外包,33,301096.SZ,301096
医药生物-中药-中药Ⅲ,33,300026.SZ,300026
食品饮料-饮料制造-软饮料,17,600962.SH,600962
医药生物-化学制药-化学制剂,17,601089.SH,601089
房地产-房地产-商业地产,17,600663.SH,600663
医药生物-中药-中药Ⅲ,33,002317.SZ,002317
医药生物-化学制药-化学制剂,33,002437.SZ,002437
计算机-IT服务-IT服务Ⅲ,33,300170.SZ,300170
机械设备-通用设备-金属制品,33,301309.SZ,301309
机械设备-通用设备-制冷空调设备,33,301018.SZ,301018
电子-光学光电子-面板,22,688496.SH,688496
家用电器-黑色家电-其他黑色家电,33,002848.SZ,002848
汽车-汽车服务及其他-其他运输设备,33,003033.SZ,003033
家用电器-黑色家电-彩电,17,600060.SH,600060
家用电器-厨卫电器-厨卫电器Ⅲ,33,002677.SZ,002677
计算机-软件开发-垂直应用软件,33,300935.SZ,300935
机械设备-专用设备-其他专用设备,17,688755.SH,688755
医药生物-医疗器械-体外诊断,151,920009.BJ,920009
基础化工-塑料制品-改性塑料,33,301003.SZ,301003
计算机-软件开发-垂直应用软件,17,600602.SH,600602
电力设备-电网设备-电气自控设备,17,688611.SH,688611
电力设备-电网设备-线缆部件及其他,17,603333.SH,603333
汽车-汽车零部件-汽车电子电气系统,33,301499.SZ,301499
电子-其他电子-其他电子Ⅲ,33,002388.SZ,002388
电力设备-光伏设备-光伏电池组件,22,600537.SH,600537
电力设备-电机-电机Ⅲ,17,603728.SH,603728
机械设备-自动化设备-其他自动化设备,33,301360.SZ,301360
机械设备-通用设备-仪器仪表,33,002849.SZ,002849
环保-环境治理-水务及水治理,33,301127.SZ,301127
电子-元件-印制电路板,33,002916.SZ,002916
电子-半导体-分立器件,33,300373.SZ,300373
机械设备-专用设备-印刷包装机械,33,301105.SZ,301105
环保-环境治理-综合环境治理,17,688178.SH,688178
美容护理-美容护理-医疗美容,151,920982.BJ,920982
商贸零售-零售-商业物业经营,33,000007.SZ,000007
建筑装饰-建筑装饰-基础建设,33,002628.SZ,002628
