所属同花顺行业,market_code,股票代码,code
基础化工-橡胶制品-其他橡胶制品,151,920188.BJ,920188
电子-半导体-分立器件,17,688693.SH,688693
国防军工-军工装备-航空装备,33,300900.SZ,300900
医药生物-医疗器械-医疗设备,17,688677.SH,688677
家用电器-白色家电-家电零部件,33,301008.SZ,301008
环保-环保设备-环保设备Ⅲ,33,300385.SZ,300385
农林牧渔-农产品加工-畜禽饲料,17,688156.SH,688156
机械设备-通用设备-金属制品,17,688308.SH,688308
有色金属-金属新材料-其他金属新材料,151,920078.BJ,920078
农林牧渔-养殖业-其他养殖,33,300313.SZ,300313
医药生物-生物制品-其他生物制品,17,688336.SH,688336
有色金属-金属新材料-其他金属新材料,151,920576.BJ,920576
汽车-汽车零部件-其他汽车零部件,33,301005.SZ,301005
环保-环境治理-水务及水治理,33,300961.SZ,300961
计算机-IT服务-IT服务Ⅲ,33,300300.SZ,300300
机械设备-通用设备-金属制品,17,688257.SH,688257
计算机-计算机设备-其他计算机设备,17,688288.SH,688288
基础化工-塑料制品-其他塑料制品,33,301216.SZ,301216
有色金属-工业金属-铝,33,002501.SZ,002501
建筑装饰-建筑装饰-基础建设,17,600502.SH,600502
有色金属-工业金属-铝,33,002578.SZ,002578
综合-综合-综合Ⅲ,33,000753.SZ,000753
农林牧渔-种植业与林业-其他种植业,17,600359.SH,600359
有色金属-工业金属-铝,17,601388.SH,601388
基础化工-塑料制品-膜材料,17,600135.SH,600135
机械设备-通用设备-制冷空调设备,33,002686.SZ,002686
农林牧渔-种植业与林业-林业,33,000592.SZ,000592
医药生物-化学制药-化学制剂,33,002675.SZ,002675
基础化工-化学原料-其他化学原料,17,600955.SH,600955
农林牧渔-养殖业-生猪养殖,33,000048.SZ,000048
有色金属-工业金属-铝,33,002160.SZ,002160
基础化工-农化制品-农药,33,003042.SZ,003042
建筑材料-建筑材料-玻璃玻纤,17,603601.SH,603601
环保-环保设备-环保设备Ⅲ,33,000890.SZ,000890
纺织服饰-服装家纺-服装,33,002634.SZ,002634
医药生物-医药商业-医药流通,17,603122.SH,603122
通信-通信设备-通信线缆及配套,17,600487.SH,600487
医药生物-医药商业-医药流通,17,603716.SH,603716
电力设备-电网设备-线缆部件及其他,17,603618.SH,603618
医药生物-化学制药-原料药,17,603538.SH,603538
电子-电子化学品-电子化学品Ⅲ,17,603256.SH,603256
通信-通信设备-通信线缆及配套,17,601869.SH,601869
机械设备-专用设备-其他专用设备,33,001400.SZ,001400
电子-半导体-半导体设备,17,603061.SH,603061
电力设备-电网设备-电气自控设备,33,002980.SZ,002980
电力设备-电网设备-线缆部件及其他,17,603897.SH,603897
电力设备-电池-锂电池,33,002850.SZ,002850
电力设备-光伏设备-光伏电池组件,17,603778.SH,603778
机械设备-轨交设备-轨交设备Ⅲ,33,000008.SZ,000008
通信-通信设备-其他通信设备,17,600345.SH,600345
有色金属-工业金属-铝,17,600219.SH,600219
汽车-汽车零部件-其他汽车零部件,17,603358.SH,603358
电子-光学光电子-光学元件,33,002222.SZ,002222
医药生物-化学制药-化学制剂,17,600513.SH,600513
计算机-软件开发-垂直应用软件,17,600602.SH,600602
医药生物-医疗器械-医疗设备,33,002432.SZ,002432
轻工制造-家居用品-其他家居用品,17,603272.SH,603272
机械设备-通用设备-其他通用设备,17,600343.SH,600343
商贸零售-互联网电商-互联网电商Ⅲ,17,600539.SH,600539
电力设备-电网设备-输变电设备,17,603016.SH,603016
基础化工-化学制品-其他化学制品,33,002810.SZ,002810
有色金属-工业金属-铝,33,002532.SZ,002532
汽车-汽车零部件-其他汽车零部件,17,603239.SH,603239
电力设备-电网设备-线缆部件及其他,17,605222.SH,605222
医药生物-化学制药-化学制剂,33,002038.SZ,002038
机械设备-专用设备-纺织服装设备,33,003036.SZ,003036
房地产-房地产-商业地产,17,600724.SH,600724
建筑装饰-建筑装饰-专业工程,17,601068.SH,601068
基础化工-农化制品-农药,17,603585.SH,603585
传媒-文化传媒-电视广播,17,600996.SH,600996
建筑装饰-建筑装饰-工程咨询服务,17,603017.SH,603017
基础化工-塑料制品-合成树脂,33,002361.SZ,002361
计算机-软件开发-垂直应用软件,33,301153.SZ,301153
农林牧渔-农产品加工-粮油加工,17,600127.SH,600127
医药生物-化学制药-化学制剂,33,002370.SZ,002370
医药生物-化学制药-化学制剂,17,600488.SH,600488
电力设备-电网设备-线缆部件及其他,33,002309.SZ,002309
机械设备-通用设备-其他通用设备,33,301226.SZ,301226
电子-光学光电子-面板,33,301321.SZ,301321
基础化工-塑料制品-其他塑料制品,33,300920.SZ,300920
国防军工-军工电子-军工电子Ⅲ,17,688272.SH,688272
有色金属-工业金属-铝,33,000807.SZ,000807
电子-光学光电子-LED,33,300301.SZ,300301
家用电器-白色家电-家电零部件,33,301280.SZ,301280
机械设备-专用设备-其他专用设备,17,688383.SH,688383
电力设备-风电设备-风电零部件,33,301232.SZ,301232
农林牧渔-农产品加工-水产饲料,17,603668.SH,603668
电力设备-电网设备-电气自控设备,17,688450.SH,688450
电力设备-电池-锂电池,17,600152.SH,600152
医药生物-生物制品-其他生物制品,17,688136.SH,688136
汽车-汽车零部件-底盘与发动机系统,33,300585.SZ,300585
医药生物-医疗服务-医疗研发外包,33,300683.SZ,300683
环保-环境治理-水务及水治理,17,688069.SH,688069
机械设备-通用设备-制冷空调设备,33,301018.SZ,301018
通信-通信设备-通信线缆及配套,17,600105.SH,600105
农林牧渔-种植业与林业-粮食种植,17,600598.SH,600598
有色金属-工业金属-铝,33,300337.SZ,300337
机械设备-通用设备-金属制品,33,300780.SZ,300780
医药生物-医疗服务-医院,33,301239.SZ,301239
医药生物-医疗器械-医疗设备,17,688607.SH,688607
有色金属-贵金属-贵金属Ⅲ,17,600988.SH,600988
电子-消费电子-消费电子零部件及组装,17,688210.SH,688210
基础化工-化学原料-煤化工,17,600746.SH,600746
计算机-IT服务-IT服务Ⅲ,17,600845.SH,600845
家用电器-白色家电-家电零部件,33,300342.SZ,300342
机械设备-专用设备-其他专用设备,17,688630.SH,688630
机械设备-专用设备-其他专用设备,17,603159.SH,603159
机械设备-轨交设备-轨交设备Ⅲ,33,301048.SZ,301048
汽车-汽车零部件-汽车电子电气系统,17,603023.SH,603023
国防军工-军工电子-军工电子Ⅲ,17,688552.SH,688552
有色金属-小金属-其他小金属,33,002149.SZ,002149
机械设备-轨交设备-轨交设备Ⅲ,17,600528.SH,600528
社会服务-其他社会服务-体育,33,002858.SZ,002858
电力设备-电池-锂电专用设备,33,300457.SZ,300457
电子-半导体-半导体设备,17,688409.SH,688409
交通运输-港口航运-港口,17,601000.SH,601000
电子-光学光电子-LED,17,603685.SH,603685
电力设备-光伏设备-光伏电池组件,33,300093.SZ,300093
医药生物-医药商业-医药流通,33,002788.SZ,002788
医药生物-生物制品-其他生物制品,17,600867.SH,600867
医药生物-医疗器械-医疗耗材,33,300677.SZ,300677
通信-通信设备-通信线缆及配套,17,600522.SH,600522
医药生物-医疗器械-医疗设备,33,300246.SZ,300246
建筑材料-建筑材料-其他建材,17,603737.SH,603737
通信-通信设备-通信终端及配件,33,300689.SZ,300689
医药生物-生物制品-其他生物制品,17,688428.SH,688428
电子-光学光电子-LED,17,603303.SH,603303
机械设备-专用设备-楼宇设备,17,603356.SH,603356
商贸零售-互联网电商-互联网电商Ⅲ,33,300209.SZ,300209
电子-元件-被动元件,33,002484.SZ,002484
通信-通信设备-通信网络设备及器件,33,002796.SZ,002796
医药生物-医疗服务-医疗研发外包,33,301230.SZ,301230
社会服务-其他社会服务-专业服务,33,301306.SZ,301306
环保-环境治理-固废治理,33,300854.SZ,300854
纺织服饰-服装家纺-服装,17,600398.SH,600398
环保-环保设备-环保设备Ⅲ,17,688309.SH,688309
电子-消费电子-消费电子零部件及组装,33,002866.SZ,002866
电子-元件-印制电路板,33,300936.SZ,300936
农林牧渔-种植业与林业-种子生产,151,920087.BJ,920087
有色金属-金属新材料-其他金属新材料,17,688102.SH,688102
轻工制造-包装印刷-包装,33,003018.SZ,003018
计算机-计算机设备-安防设备,33,300270.SZ,300270
环保-环境治理-固废治理,33,001230.SZ,001230
电子-半导体-半导体设备,17,688120.SH,688120
基础化工-农化制品-农药,17,603639.SH,603639
有色金属-工业金属-铝,17,603876.SH,603876
机械设备-通用设备-金属制品,33,301377.SZ,301377
汽车-汽车零部件-汽车电子电气系统,33,300863.SZ,300863
医药生物-医疗器械-医疗耗材,33,002950.SZ,002950
汽车-汽车服务及其他-其他运输设备,33,000913.SZ,000913
电子-半导体-模拟芯片设计,17,688270.SH,688270
石油石化-石油加工贸易-石油加工,33,300839.SZ,300839
汽车-汽车零部件-汽车电子电气系统,33,002937.SZ,002937
农林牧渔-种植业与林业-粮食种植,17,601952.SH,601952
建筑材料-建筑材料-玻璃玻纤,33,301526.SZ,301526
医药生物-医疗服务-医疗研发外包,17,603127.SH,603127
机械设备-通用设备-其他通用设备,33,300503.SZ,300503
通信-通信设备-通信网络设备及器件,17,600498.SH,600498
公用事业-电力-新能源发电,33,000155.SZ,000155
有色金属-工业金属-铝,17,603271.SH,603271
机械设备-通用设备-金属制品,17,688355.SH,688355
医药生物-生物制品-血液制品,17,688163.SH,688163
有色金属-工业金属-铝,17,601702.SH,601702
电子-元件-被动元件,17,600237.SH,600237
汽车-汽车服务及其他-其他运输设备,17,600099.SH,600099
建筑装饰-建筑装饰-房屋建设,33,000628.SZ,000628
基础化工-化学纤维-其他纤维,33,000782.SZ,000782
交通运输-港口航运-港口,33,000905.SZ,000905
汽车-汽车零部件-底盘与发动机系统,33,300580.SZ,300580
机械设备-通用设备-金属制品,33,002342.SZ,002342
电力设备-电网设备-线缆部件及其他,17,603606.SH,603606
机械设备-通用设备-金属制品,17,688059.SH,688059
医药生物-化学制药-原料药,33,301246.SZ,301246
医药生物-医疗服务-医疗研发外包,17,688710.SH,688710
有色金属-工业金属-铝,17,600595.SH,600595
有色金属-贵金属-贵金属Ⅲ,33,000975.SZ,000975
通信-通信设备-通信网络设备及器件,33,300548.SZ,300548
基础化工-橡胶制品-其他橡胶制品,151,920225.BJ,920225
基础化工-化学制品-其他化学制品,17,603285.SH,603285
综合-综合-综合Ⅲ,33,000632.SZ,000632
有色金属-工业金属-铝,17,601677.SH,601677
电力设备-电网设备-线缆部件及其他,17,605196.SH,605196
机械设备-轨交设备-轨交设备Ⅲ,17,688285.SH,688285
通信-通信服务-通信应用增值服务,33,300895.SZ,300895
建筑装饰-建筑装饰-工程咨询服务,33,301136.SZ,301136
建筑装饰-建筑装饰-工程咨询服务,17,603909.SH,603909
医药生物-生物制品-其他生物制品,17,688331.SH,688331
机械设备-工程机械-工程机械Ⅲ,151,920942.BJ,920942
有色金属-贵金属-贵金属Ⅲ,17,600547.SH,600547
基础化工-化学制品-纺织化学用品,33,300798.SZ,300798
医药生物-医药商业-医药流通,33,301015.SZ,301015
电子-其他电子-其他电子Ⅲ,33,002859.SZ,002859
计算机-IT服务-IT服务Ⅲ,33,300245.SZ,300245
医药生物-中药-中药Ⅲ,33,002082.SZ,002082
基础化工-化学制品-民爆用品,33,003002.SZ,003002
电子-半导体-半导体设备,17,688200.SH,688200
有色金属-工业金属-铝,33,000612.SZ,000612
家用电器-厨卫电器-厨卫电器Ⅲ,33,002035.SZ,002035
基础化工-农化制品-农药,17,603086.SH,603086
电力设备-风电设备-风电零部件,33,300129.SZ,300129
建筑装饰-建筑装饰-基础建设,17,600284.SH,600284
食品饮料-食品加工制造-休闲食品,17,603886.SH,603886
基础化工-化学原料-其他化学原料,17,600423.SH,600423
机械设备-专用设备-其他专用设备,151,920091.BJ,920091
汽车-汽车零部件-汽车电子电气系统,33,300745.SZ,300745
建筑材料-建筑材料-水泥,17,600802.SH,600802
国防军工-军工电子-军工电子Ⅲ,33,002413.SZ,002413
国防军工-军工装备-航天装备,17,688523.SH,688523
有色金属-工业金属-铝,17,603937.SH,603937
电子-半导体-半导体材料,17,688720.SH,688720
石油石化-石油加工贸易-石油加工,17,600506.SH,600506
农林牧渔-种植业与林业-其他种植业,17,600540.SH,600540
计算机-IT服务-IT服务Ⅲ,33,300212.SZ,300212
医药生物-中药-中药Ⅲ,33,002644.SZ,002644
基础化工-塑料制品-膜材料,17,688323.SH,688323
医药生物-医疗服务-医院,33,300143.SZ,300143
电子-光学光电子-光学元件,33,002808.SZ,002808
有色金属-能源金属-锂,33,002192.SZ,002192
通信-通信设备-通信网络设备及器件,33,002792.SZ,002792
汽车-汽车零部件-其他汽车零部件,17,603211.SH,603211
电力设备-电池-锂电池,17,600110.SH,600110
轻工制造-家居用品-其他家居用品,22,603838.SH,603838
食品饮料-食品加工制造-预加工食品,33,001215.SZ,001215
基础化工-塑料制品-其他塑料制品,22,603580.SH,603580
医药生物-化学制药-化学制剂,33,000908.SZ,000908
电力设备-电网设备-输变电设备,33,002168.SZ,002168
建筑装饰-建筑装饰-装饰园林,33,002713.SZ,002713
环保-环境治理-固废治理,33,300779.SZ,300779
农林牧渔-农产品加工-果蔬加工,33,000972.SZ,000972
汽车-汽车零部件-车身附件及饰件,33,002662.SZ,002662
商贸零售-互联网电商-互联网电商Ⅲ,33,002024.SZ,002024
国防军工-军工电子-军工电子Ⅲ,33,001270.SZ,001270
房地产-房地产-住宅开发,33,000668.SZ,000668
通信-通信服务-通信工程及服务,33,002929.SZ,002929
有色金属-工业金属-铝,33,300057.SZ,300057
国防军工-军工装备-航空装备,22,603261.SH,603261
医药生物-中药-中药Ⅲ,33,002424.SZ,002424
国防军工-军工电子-军工电子Ⅲ,17,688375.SH,688375
轻工制造-造纸-造纸Ⅲ,17,603165.SH,603165
建筑装饰-建筑装饰-装饰园林,33,002620.SZ,002620
机械设备-工程机械-工程机械Ⅲ,17,688425.SH,688425
食品饮料-食品加工制造-其他食品,22,600381.SH,600381
基础化工-农化制品-农药,33,300804.SZ,300804
电子-消费电子-消费电子零部件及组装,151,920005.BJ,920005
电子-元件-印制电路板,17,688183.SH,688183
电子-半导体-模拟芯片设计,17,688368.SH,688368
机械设备-通用设备-其他通用设备,17,688251.SH,688251
通信-通信设备-通信网络设备及器件,17,688618.SH,688618
电子-半导体-数字芯片设计,17,688802.SH,688802
计算机-IT服务-IT服务Ⅲ,33,300746.SZ,300746
国防军工-军工电子-军工电子Ⅲ,33,000547.SZ,000547
纺织服饰-服装家纺-鞋帽及其他,33,300952.SZ,300952
电子-半导体-数字芯片设计,33,001309.SZ,001309
农林牧渔-种植业与林业-种子生产,17,600313.SH,600313
机械设备-自动化设备-其他自动化设备,33,300461.SZ,300461
通信-通信设备-通信线缆及配套,33,000586.SZ,000586
机械设备-通用设备-仪器仪表,33,300567.SZ,300567
汽车-汽车零部件-汽车电子电气系统,17,600699.SH,600699
煤炭-煤炭开采加工-煤炭开采,33,002128.SZ,002128
电力设备-光伏设备-光伏电池组件,33,300125.SZ,300125
有色金属-贵金属-贵金属Ⅲ,17,600489.SH,600489
传媒-文化传媒-数字媒体,33,300364.SZ,300364
传媒-文化传媒-广告营销,17,605168.SH,605168
基础化工-化学制品-其他化学制品,33,000881.SZ,000881
汽车-汽车零部件-车身附件及饰件,33,001278.SZ,001278
汽车-汽车零部件-汽车电子电气系统,33,301310.SZ,301310
环保-环保设备-环保设备Ⅲ,33,300137.SZ,300137
公用事业-电力-新能源发电,33,002480.SZ,002480
综合-综合-综合Ⅲ,33,000833.SZ,000833
机械设备-自动化设备-激光设备,17,688025.SH,688025
有色金属-工业金属-铝,17,601600.SH,601600
纺织服饰-纺织制造-印染,17,605189.SH,605189
社会服务-其他社会服务-专业服务,33,301228.SZ,301228
电子-电子化学品-电子化学品Ⅲ,17,688019.SH,688019
有色金属-贵金属-贵金属Ⅲ,33,000506.SZ,000506
基础化工-化学制品-聚氨酯,17,600230.SH,600230
计算机-IT服务-IT服务Ⅲ,33,002232.SZ,002232
医药生物-化学制药-原料药,33,002001.SZ,002001
基础化工-化学制品-民爆用品,33,002246.SZ,002246
电力设备-电池-电池化学品,33,002709.SZ,002709
电力设备-电网设备-输变电设备,17,600768.SH,600768
建筑材料-建筑材料-玻璃玻纤,17,605006.SH,605006
机械设备-自动化设备-其他自动化设备,33,301200.SZ,301200
汽车-汽车零部件-汽车电子电气系统,17,605333.SH,605333
传媒-文化传媒-出版,33,002181.SZ,002181
汽车-汽车服务及其他-其他运输设备,17,603787.SH,603787
医药生物-化学制药-原料药,17,600216.SH,600216
汽车-汽车零部件-车身附件及饰件,33,301398.SZ,301398
汽车-汽车零部件-底盘与发动机系统,33,301181.SZ,301181
基础化工-化学原料-煤化工,33,000830.SZ,000830
有色金属-工业金属-铝,17,600361.SH,600361
国防军工-军工装备-航天装备,17,600118.SH,600118
医药生物-中药-中药Ⅲ,17,600129.SH,600129
建筑材料-建筑材料-其他建材,33,000786.SZ,000786
机械设备-工程机械-工程机械Ⅲ,151,920174.BJ,920174
公用事业-电力-热力,33,000692.SZ,000692
房地产-房地产-住宅开发,33,002016.SZ,002016
有色金属-工业金属-铝,33,002988.SZ,002988
电力设备-电池-锂电池,17,688388.SH,688388
医药生物-化学制药-化学制剂,33,300254.SZ,300254
通信-通信设备-通信网络设备及器件,33,002281.SZ,002281
建筑材料-建筑材料-管材,33,002694.SZ,002694
通信-通信设备-通信网络设备及器件,33,300565.SZ,300565
国防军工-军工电子-军工电子Ⅲ,33,300762.SZ,300762
机械设备-自动化设备-工控设备,33,002957.SZ,002957
基础化工-化学原料-煤化工,17,600844.SH,600844
基础化工-农化制品-复合肥,33,002470.SZ,002470
医药生物-化学制药-化学制剂,17,688117.SH,688117
医药生物-医疗器械-医疗耗材,33,300326.SZ,300326
有色金属-工业金属-铝,33,000933.SZ,000933
医药生物-化学制药-原料药,151,920656.BJ,920656
商贸零售-零售-商业物业经营,33,000056.SZ,000056
汽车-汽车零部件-底盘与发动机系统,17,600151.SH,600151
电力设备-电机-电机Ⅲ,17,603489.SH,603489
基础化工-农化制品-农药,17,603360.SH,603360
计算机-IT服务-IT服务Ⅲ,151,920748.BJ,920748
电力设备-电机-电机Ⅲ,33,002176.SZ,002176
电子-半导体-集成电路封测,17,688372.SH,688372
电子-光学光电子-面板,33,002289.SZ,002289
公用事业-燃气-燃气Ⅲ,17,605090.SH,605090
电力设备-风电设备-风电零部件,33,301456.SZ,301456
有色金属-小金属-其他小金属,33,001280.SZ,001280
电子-电子化学品-电子化学品Ⅲ,17,603115.SH,603115
建筑材料-建筑材料-其他建材,17,603038.SH,603038
计算机-软件开发-垂直应用软件,17,688657.SH,688657
基础化工-农化制品-农药,17,600486.SH,600486
医药生物-中药-中药Ⅲ,17,600750.SH,600750
交通运输-物流-物流Ⅲ,33,002800.SZ,002800
国防军工-军工电子-军工电子Ⅲ,33,002025.SZ,002025
汽车-汽车服务及其他-其他运输设备,33,003033.SZ,003033
电力设备-电池-锂电池,33,301511.SZ,301511
医药生物-化学制药-化学制剂,33,300016.SZ,300016
汽车-汽车零部件-底盘与发动机系统,33,000338.SZ,000338
农林牧渔-种植业与林业-其他种植业,33,002772.SZ,002772
基础化工-化学制品-纺织化学用品,17,603790.SH,603790
有色金属-贵金属-贵金属Ⅲ,33,002155.SZ,002155
电力设备-电池-锂电专用设备,17,688006.SH,688006
银行-银行-城商行,17,601187.SH,601187
医药生物-生物制品-疫苗,33,300142.SZ,300142
计算机-IT服务-IT服务Ⅲ,33,300674.SZ,300674
农林牧渔-种植业与林业-种子生产,17,600371.SH,600371
医药生物-医药商业-药店,33,301017.SZ,301017
通信-通信设备-通信线缆及配套,33,002491.SZ,002491
汽车-汽车零部件-底盘与发动机系统,33,301225.SZ,301225
美容护理-美容护理-化妆品,33,300132.SZ,300132
有色金属-工业金属-铝,33,002996.SZ,002996
机械设备-轨交设备-轨交设备Ⅲ,33,002972.SZ,002972
农林牧渔-种植业与林业-种子生产,33,300189.SZ,300189
汽车-汽车零部件-车身附件及饰件,33,301529.SZ,301529
纺织服饰-纺织制造-棉纺,17,601339.SH,601339
国防军工-军工电子-军工电子Ⅲ,17,688081.SH,688081
医药生物-医疗器械-医疗耗材,17,603301.SH,603301
纺织服饰-服装家纺-服装,33,300005.SZ,300005
电子-半导体-半导体材料,33,003026.SZ,003026
基础化工-农化制品-农药,17,600389.SH,600389
电力设备-光伏设备-硅料硅片,22,603398.SH,603398
电子-半导体-半导体设备,17,688012.SH,688012
医药生物-化学制药-化学制剂,33,300204.SZ,300204
计算机-计算机设备-其他计算机设备,33,002869.SZ,002869
农林牧渔-农产品加工-粮油加工,17,603182.SH,603182
计算机-IT服务-IT服务Ⅲ,33,002642.SZ,002642
有色金属-贵金属-贵金属Ⅲ,33,001337.SZ,001337
机械设备-通用设备-其他通用设备,17,603279.SH,603279
国防军工-军工装备-航空装备,33,300775.SZ,300775
轻工制造-家居用品-成品家居,22,603389.SH,603389
通信-通信设备-通信网络设备及器件,151,920640.BJ,920640
建筑装饰-建筑装饰-装饰园林,33,002431.SZ,002431
机械设备-通用设备-金属制品,33,300943.SZ,300943
基础化工-农化制品-农药,17,600731.SH,600731
电子-半导体-半导体材料,33,002409.SZ,002409
国防军工-军工电子-军工电子Ⅲ,33,300447.SZ,300447
传媒-文化传媒-电视广播,17,600831.SH,600831
医药生物-化学制药-化学制剂,33,002437.SZ,002437
纺织服饰-服装家纺-服装,33,002563.SZ,002563
国防军工-军工电子-军工电子Ⅲ,33,002935.SZ,002935
农林牧渔-种植业与林业-种子生产,33,000998.SZ,000998
通信-通信设备-通信网络设备及器件,17,688387.SH,688387
机械设备-专用设备-其他专用设备,33,002816.SZ,002816
食品饮料-食品加工制造-调味发酵品,17,600186.SH,600186
电子-半导体-半导体设备,33,002371.SZ,002371
交通运输-物流-物流Ⅲ,33,002682.SZ,002682
非银金融-多元金融-多元金融Ⅲ,17,603093.SH,603093
医药生物-医疗服务-医疗研发外包,17,688202.SH,688202
医药生物-医疗器械-医疗耗材,17,688314.SH,688314
国防军工-军工电子-军工电子Ⅲ,17,688011.SH,688011
基础化工-化学制品-其他化学制品,33,002637.SZ,002637
传媒-影视院线-影视院线Ⅲ,33,002739.SZ,002739
家用电器-小家电-小家电Ⅲ,33,003023.SZ,003023
农林牧渔-农产品加工-粮油加工,33,000505.SZ,000505
有色金属-工业金属-铝,33,002824.SZ,002824
农林牧渔-种植业与林业-林业,33,002679.SZ,002679
环保-环境治理-水务及水治理,17,603903.SH,603903
电力设备-电网设备-线缆部件及其他,33,001208.SZ,001208
食品饮料-食品加工制造-调味发酵品,17,603696.SH,603696
汽车-汽车零部件-汽车电子电气系统,17,688667.SH,688667
建筑装饰-建筑装饰-专业工程,17,605167.SH,605167
机械设备-通用设备-制冷空调设备,33,301252.SZ,301252
建筑材料-建筑材料-水泥,17,600801.SH,600801
基础化工-化学纤维-氨纶,33,002064.SZ,002064
环保-环境治理-固废治理,33,000546.SZ,000546
电力设备-风电设备-风电零部件,33,301040.SZ,301040
农林牧渔-种植业与林业-种子生产,151,920403.BJ,920403
机械设备-专用设备-其他专用设备,33,301338.SZ,301338
基础化工-化学制品-食品及饲料添加剂,33,300858.SZ,300858
建筑装饰-建筑装饰-专业工程,17,600970.SH,600970
基础化工-农化制品-农药,17,603599.SH,603599
医药生物-化学制药-化学制剂,17,600420.SH,600420
计算机-IT服务-IT服务Ⅲ,17,603322.SH,603322
电力设备-风电设备-风电整机,17,600072.SH,600072
国防军工-军工电子-军工电子Ⅲ,33,002519.SZ,002519
汽车-汽车零部件-其他汽车零部件,33,002976.SZ,002976
汽车-汽车零部件-底盘与发动机系统,33,301550.SZ,301550
电子-消费电子-消费电子零部件及组装,33,301182.SZ,301182
医药生物-化学制药-化学制剂,33,002004.SZ,002004
电力设备-电网设备-线缆部件及其他,33,300265.SZ,300265
农林牧渔-种植业与林业-林业,17,601996.SH,601996
交通运输-公路铁路运输-高速公路,17,600033.SH,600033
家用电器-白色家电-家电零部件,151,920108.BJ,920108
机械设备-轨交设备-轨交设备Ⅲ,33,001324.SZ,001324
电子-光学光电子-面板,33,002876.SZ,002876
医药生物-化学制药-原料药,33,001367.SZ,001367
国防军工-军工电子-军工电子Ⅲ,17,688682.SH,688682
纺织服饰-服装家纺-家纺,33,002293.SZ,002293
国防军工-军工装备-航空装备,17,605123.SH,605123
机械设备-自动化设备-其他自动化设备,17,688215.SH,688215
纺织服饰-服装家纺-服装,33,002569.SZ,002569
有色金属-能源金属-镍,17,605376.SH,605376
纺织服饰-服装家纺-服装,33,002494.SZ,002494
汽车-汽车服务及其他-其他运输设备,151,920058.BJ,920058
通信-通信设备-通信线缆及配套,33,000070.SZ,000070
公用事业-燃气-燃气Ⅲ,33,000669.SZ,000669
计算机-IT服务-IT服务Ⅲ,17,600410.SH,600410
传媒-影视院线-影视院线Ⅲ,33,300027.SZ,300027
机械设备-通用设备-金属制品,33,300488.SZ,300488
美容护理-美容护理-化妆品,17,600315.SH,600315
基础化工-农化制品-复合肥,151,920159.BJ,920159
纺织服饰-纺织制造-棉纺,17,600493.SH,600493
电力设备-电网设备-线缆部件及其他,33,002471.SZ,002471
医药生物-医药商业-医药流通,17,600998.SH,600998
机械设备-通用设备-制冷空调设备,33,300990.SZ,300990
电子-消费电子-品牌消费电子,33,002351.SZ,002351
社会服务-旅游及酒店-餐饮,33,002306.SZ,002306
轻工制造-包装印刷-包装,17,603687.SH,603687
有色金属-贵金属-贵金属Ⅲ,17,601069.SH,601069
医药生物-医疗器械-体外诊断,17,603387.SH,603387
房地产-房地产-住宅开发,33,000797.SZ,000797
计算机-IT服务-IT服务Ⅲ,17,600936.SH,600936
食品饮料-食品加工制造-预加工食品,33,002661.SZ,002661
农林牧渔-农产品加工-其他农产品加工,17,600191.SH,600191
美容护理-美容护理-化妆品,33,300955.SZ,300955
汽车-汽车零部件-其他汽车零部件,33,301613.SZ,301613
家用电器-白色家电-家电零部件,17,603150.SH,603150
轻工制造-造纸-造纸Ⅲ,17,605377.SH,605377
电力设备-风电设备-风电零部件,17,603507.SH,603507
建筑材料-建筑材料-管材,33,002372.SZ,002372
国防军工-军工装备-航天装备,17,601698.SH,601698
计算机-IT服务-IT服务Ⅲ,17,605398.SH,605398
电子-半导体-半导体材料,33,301611.SZ,301611
石油石化-石油加工贸易-石油加工,17,601857.SH,601857
轻工制造-家居用品-其他家居用品,33,002571.SZ,002571
电子-光学光电子-面板,33,002955.SZ,002955
机械设备-通用设备-金属制品,33,300885.SZ,300885
通信-通信服务-通信工程及服务,33,300603.SZ,300603
综合-综合-综合Ⅲ,17,600620.SH,600620
机械设备-专用设备-能源及重型设备,17,603698.SH,603698
电子-元件-印制电路板,33,002636.SZ,002636
医药生物-医疗器械-体外诊断,17,600538.SH,600538
国防军工-军工电子-军工电子Ⅲ,17,688636.SH,688636
农林牧渔-农产品加工-其他农产品加工,33,000911.SZ,000911
电子-元件-印制电路板,33,002552.SZ,002552
国防军工-军工装备-航天装备,17,600879.SH,600879
农林牧渔-养殖业-其他养殖,17,600965.SH,600965
医药生物-医疗服务-医疗研发外包,17,603456.SH,603456
机械设备-工程机械-工程机械Ⅲ,33,301079.SZ,301079
基础化工-农化制品-农药,33,301665.SZ,301665
通信-通信设备-通信网络设备及器件,33,002902.SZ,002902
电子-其他电子-其他电子Ⅲ,17,600353.SH,600353
电力设备-电池-电池化学品,33,301292.SZ,301292
电力设备-风电设备-风电整机,33,300772.SZ,300772
医药生物-中药-中药Ⅲ,17,600479.SH,600479
家用电器-白色家电-家电零部件,33,002418.SZ,002418
机械设备-轨交设备-轨交设备Ⅲ,17,688569.SH,688569
农林牧渔-种植业与林业-种子生产,33,300087.SZ,300087
电子-电子化学品-电子化学品Ⅲ,17,688146.SH,688146
基础化工-化学制品-食品及饲料添加剂,17,603020.SH,603020
钢铁-钢铁-普钢,17,600231.SH,600231
建筑材料-建筑材料-玻璃玻纤,33,002201.SZ,002201
