股票代码,所属同花顺行业,market_code,code
301307.SZ,通信-通信设备-通信网络设备及器件,33,301307
688233.SH,电子-半导体-半导体材料,17,688233
300566.SZ,电子-光学光电子-光学元件,33,300566
301421.SZ,电子-光学光电子-光学元件,33,301421
688699.SH,电子-半导体-模拟芯片设计,17,688699
688120.SH,电子-半导体-半导体设备,17,688120
688550.SH,电子-电子化学品-电子化学品Ⅲ,17,688550
688001.SH,机械设备-专用设备-其他专用设备,17,688001
300222.SZ,电力设备-电网设备-电气自控设备,33,300222
300424.SZ,国防军工-军工装备-航空装备,33,300424
002795.SZ,机械设备-通用设备-金属制品,33,002795
688625.SH,基础化工-化学制品-其他化学制品,17,688625
688409.SH,电子-半导体-半导体设备,17,688409
002980.SZ,电力设备-电网设备-电气自控设备,33,002980
300225.SZ,基础化工-化学制品-涂料油墨,33,300225
688082.SH,电子-半导体-半导体设备,17,688082
301012.SZ,电力设备-电网设备-输变电设备,33,301012
603228.SH,电子-元件-印制电路板,17,603228
603012.SH,机械设备-专用设备-能源及重型设备,17,603012
920509.BJ,机械设备-通用设备-仪器仪表,151,920509
603690.SH,电子-半导体-半导体设备,17,603690
002051.SZ,建筑装饰-建筑装饰-专业工程,33,002051
688226.SH,电力设备-电网设备-线缆部件及其他,17,688226
688317.SH,医药生物-医疗器械-体外诊断,17,688317
301376.SZ,轻工制造-家居用品-成品家居,33,301376
002993.SZ,电子-消费电子-消费电子零部件及组装,33,002993
301095.SZ,计算机-软件开发-垂直应用软件,33,301095
001212.SZ,建筑材料-建筑材料-其他建材,33,001212
688112.SH,机械设备-通用设备-仪器仪表,17,688112
688313.SH,通信-通信设备-通信网络设备及器件,17,688313
688301.SH,医药生物-医疗器械-医疗设备,17,688301
688362.SH,电子-半导体-集成电路封测,17,688362
688511.SH,国防军工-军工电子-军工电子Ⅲ,17,688511
002829.SZ,国防军工-军工装备-航天装备,33,002829
688131.SH,医药生物-医疗服务-医疗研发外包,17,688131
002709.SZ,电力设备-电池-电池化学品,33,002709
688019.SH,电子-电子化学品-电子化学品Ⅲ,17,688019
603115.SH,电子-电子化学品-电子化学品Ⅲ,17,603115
300331.SZ,电子-光学光电子-光学元件,33,300331
301626.SZ,电子-消费电子-消费电子零部件及组装,33,301626
601975.SH,交通运输-港口航运-航运,17,601975
688737.SH,汽车-汽车零部件-其他汽车零部件,17,688737
300602.SZ,电子-消费电子-消费电子零部件及组装,33,300602
300655.SZ,电子-电子化学品-电子化学品Ⅲ,33,300655
300438.SZ,电力设备-电池-锂电池,33,300438
688707.SH,电力设备-电池-电池化学品,17,688707
601609.SH,有色金属-工业金属-铜,17,601609
920200.BJ,电力设备-风电设备-风电零部件,151,920200
300806.SZ,基础化工-塑料制品-膜材料,33,300806
300274.SZ,电力设备-光伏设备-逆变器,33,300274
603989.SH,电子-元件-被动元件,17,603989
301513.SZ,电力设备-电池-锂电专用设备,33,301513
688073.SH,医药生物-医疗服务-医疗研发外包,17,688073
301396.SZ,计算机-IT服务-IT服务Ⅲ,33,301396
920971.BJ,基础化工-非金属材料-非金属材料Ⅲ,151,920971
301502.SZ,电力设备-电机-电机Ⅲ,33,301502
688392.SH,电力设备-电池-锂电专用设备,17,688392
002755.SZ,医药生物-化学制药-化学制剂,33,002755
301086.SZ,电子-消费电子-消费电子零部件及组装,33,301086
600783.SH,非银金融-多元金融-多元金融Ⅲ,17,600783
601126.SH,电力设备-电网设备-电气自控设备,17,601126
688515.SH,电子-半导体-模拟芯片设计,17,688515
001339.SZ,计算机-计算机设备-其他计算机设备,33,001339
605111.SH,电子-半导体-分立器件,17,605111
688496.SH,电子-光学光电子-面板,22,688496
688380.SH,电子-半导体-数字芯片设计,17,688380
300567.SZ,机械设备-通用设备-仪器仪表,33,300567
920438.BJ,电子-光学光电子-光学元件,151,920438
605376.SH,有色金属-能源金属-镍,17,605376
603281.SH,基础化工-化学制品-有机硅,17,603281
002837.SZ,机械设备-专用设备-其他专用设备,33,002837
002371.SZ,电子-半导体-半导体设备,33,002371
003019.SZ,电子-光学光电子-面板,33,003019
301392.SZ,机械设备-专用设备-其他专用设备,33,301392
600538.SH,医药生物-医疗器械-体外诊断,17,600538
301326.SZ,电子-消费电子-消费电子零部件及组装,33,301326
301228.SZ,社会服务-其他社会服务-专业服务,33,301228
002156.SZ,电子-半导体-集成电路封测,33,002156
301238.SZ,电力设备-电池-电池化学品,33,301238
301071.SZ,基础化工-非金属材料-非金属材料Ⅲ,33,301071
000070.SZ,通信-通信设备-通信线缆及配套,33,000070
600909.SH,非银金融-证券-证券Ⅲ,17,600909
002536.SZ,汽车-汽车零部件-底盘与发动机系统,33,002536
600623.SH,基础化工-化学原料-煤化工,17,600623
603201.SH,机械设备-通用设备-其他通用设备,17,603201
603256.SH,电子-电子化学品-电子化学品Ⅲ,17,603256
920139.BJ,电子-半导体-集成电路封测,151,920139
002290.SZ,家用电器-白色家电-家电零部件,33,002290
300684.SZ,电子-电子化学品-电子化学品Ⅲ,33,300684
603203.SH,机械设备-自动化设备-工控设备,17,603203
002240.SZ,有色金属-能源金属-锂,33,002240
301168.SZ,电力设备-光伏设备-光伏电池组件,33,301168
301312.SZ,机械设备-自动化设备-工控设备,33,301312
002008.SZ,机械设备-自动化设备-激光设备,33,002008
688107.SH,电子-半导体-数字芯片设计,17,688107
688195.SH,电子-光学光电子-光学元件,17,688195
688662.SH,电子-其他电子-其他电子Ⅲ,17,688662
603211.SH,汽车-汽车零部件-其他汽车零部件,17,603211
002909.SZ,基础化工-化学制品-有机硅,33,002909
002254.SZ,基础化工-化学纤维-其他纤维,33,002254
603181.SH,基础化工-化学制品-其他化学制品,17,603181
688813.SH,机械设备-专用设备-其他专用设备,17,688813
603567.SH,医药生物-中药-中药Ⅲ,17,603567
002685.SZ,机械设备-工程机械-工程机械Ⅲ,33,002685
002941.SZ,建筑装饰-建筑装饰-基础建设,33,002941
605588.SH,电子-光学光电子-面板,17,605588
002028.SZ,电力设备-电网设备-输变电设备,33,002028
002947.SZ,电子-消费电子-消费电子零部件及组装,33,002947
301328.SZ,电子-其他电子-其他电子Ⅲ,33,301328
001360.SZ,机械设备-专用设备-能源及重型设备,33,001360
300786.SZ,环保-环保设备-环保设备Ⅲ,33,300786
301222.SZ,电力设备-电池-其他电池,33,301222
000062.SZ,电子-其他电子-其他电子Ⅲ,33,000062
600499.SH,轻工制造-家居用品-瓷砖地板,17,600499
601566.SH,纺织服饰-服装家纺-服装,17,601566
688691.SH,电子-半导体-集成电路制造,17,688691
688125.SH,机械设备-自动化设备-工控设备,17,688125
003022.SZ,电力设备-光伏设备-光伏辅材,33,003022
300373.SZ,电子-半导体-分立器件,33,300373
002849.SZ,机械设备-通用设备-仪器仪表,33,002849
688727.SH,电子-半导体-半导体材料,17,688727
300731.SZ,基础化工-橡胶制品-其他橡胶制品,33,300731
002150.SZ,电力设备-光伏设备-逆变器,33,002150
688383.SH,机械设备-专用设备-其他专用设备,17,688383
002077.SZ,电子-半导体-集成电路封测,33,002077
002514.SZ,机械设备-通用设备-金属制品,33,002514
300656.SZ,电子-其他电子-其他电子Ⅲ,33,300656
300727.SZ,基础化工-化学制品-有机硅,33,300727
688612.SH,汽车-汽车零部件-汽车电子电气系统,17,688612
000636.SZ,电子-元件-被动元件,33,000636
603517.SH,食品饮料-食品加工制造-休闲食品,22,603517
003018.SZ,轻工制造-包装印刷-包装,33,003018
603163.SH,建筑装饰-建筑装饰-专业工程,17,603163
603008.SH,轻工制造-家居用品-成品家居,22,603008
001316.SZ,石油石化-石油加工贸易-油品石化贸易,33,001316
600759.SH,石油石化-油气开采及服务-油气开采,22,600759
300037.SZ,电力设备-电池-电池化学品,33,300037
002055.SZ,电子-消费电子-消费电子零部件及组装,33,002055
600302.SH,机械设备-专用设备-纺织服装设备,22,600302
600678.SH,建筑材料-建筑材料-水泥,22,600678
600238.SH,食品饮料-饮料制造-其他酒类,22,600238
002387.SZ,电子-光学光电子-面板,33,002387
603931.SH,电子-电子化学品-电子化学品Ⅲ,17,603931
603272.SH,轻工制造-家居用品-其他家居用品,22,603272
688717.SH,电力设备-光伏设备-逆变器,17,688717
301658.SZ,电力设备-光伏设备-逆变器,33,301658
300152.SZ,环保-环境治理-综合环境治理,33,300152
603822.SH,基础化工-化学制品-其他化学制品,22,603822
002076.SZ,电子-光学光电子-LED,33,002076
605020.SH,基础化工-化学制品-氟化工,17,605020
605196.SH,电力设备-电网设备-线缆部件及其他,17,605196
002693.SZ,医药生物-生物制品-其他生物制品,33,002693
688661.SH,电子-消费电子-消费电子零部件及组装,17,688661
603085.SH,汽车-汽车零部件-车身附件及饰件,17,603085
603778.SH,电力设备-光伏设备-光伏电池组件,17,603778
301232.SZ,电力设备-风电设备-风电零部件,33,301232
603688.SH,基础化工-非金属材料-非金属材料Ⅲ,17,603688
603520.SH,医药生物-化学制药-原料药,17,603520
300671.SZ,电子-半导体-模拟芯片设计,33,300671
300246.SZ,医药生物-医疗器械-医疗设备,33,300246
688721.SH,电子-半导体-半导体材料,17,688721
301393.SZ,医药生物-生物制品-其他生物制品,33,301393
688500.SH,计算机-IT服务-IT服务Ⅲ,17,688500
001203.SZ,钢铁-钢铁-冶钢原料,33,001203
688257.SH,机械设备-通用设备-金属制品,17,688257
600619.SH,家用电器-白色家电-家电零部件,17,600619
000670.SZ,电子-其他电子-其他电子Ⅲ,33,000670
002871.SZ,机械设备-通用设备-金属制品,33,002871
603730.SH,汽车-汽车零部件-车身附件及饰件,17,603730
688503.SH,电力设备-光伏设备-光伏辅材,17,688503
002496.SZ,基础化工-农化制品-农药,33,002496
688069.SH,环保-环境治理-水务及水治理,17,688069
001311.SZ,汽车-汽车零部件-其他汽车零部件,33,001311
920395.BJ,计算机-计算机设备-安防设备,151,920395
300593.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,300593
002930.SZ,交通运输-物流-物流Ⅲ,33,002930
300429.SZ,电子-电子化学品-电子化学品Ⅲ,33,300429
688553.SH,医药生物-化学制药-化学制剂,17,688553
688249.SH,电子-半导体-集成电路制造,17,688249
300692.SZ,环保-环境治理-水务及水治理,33,300692
688037.SH,电子-半导体-半导体设备,17,688037
600667.SH,建筑装饰-建筑装饰-工程咨询服务,17,600667
600184.SH,国防军工-军工装备-地面兵装,17,600184
688516.SH,电力设备-光伏设备-光伏加工设备,17,688516
688698.SH,机械设备-自动化设备-工控设备,17,688698
300175.SZ,农林牧渔-农产品加工-果蔬加工,33,300175
603757.SH,机械设备-通用设备-其他通用设备,17,603757
002429.SZ,家用电器-黑色家电-彩电,33,002429
300151.SZ,机械设备-专用设备-其他专用设备,33,300151
600055.SH,医药生物-医疗器械-医疗设备,17,600055
300130.SZ,计算机-计算机设备-其他计算机设备,33,300130
600520.SH,机械设备-专用设备-其他专用设备,17,600520
600141.SH,基础化工-农化制品-磷肥及磷化工,17,600141
688401.SH,电子-半导体-半导体材料,17,688401
301279.SZ,机械设备-工程机械-工程机械Ⅲ,33,301279
603538.SH,医药生物-化学制药-原料药,17,603538
001365.SZ,汽车-汽车零部件-汽车电子电气系统,33,001365
603285.SH,基础化工-化学制品-其他化学制品,17,603285
688498.SH,电子-半导体-分立器件,17,688498
600026.SH,交通运输-港口航运-航运,17,600026
300814.SZ,电子-元件-印制电路板,33,300814
301358.SZ,电力设备-电池-电池化学品,33,301358
688419.SH,机械设备-专用设备-其他专用设备,17,688419
003001.SZ,建筑装饰-建筑装饰-专业工程,33,003001
688630.SH,机械设备-专用设备-其他专用设备,17,688630
688213.SH,电子-半导体-数字芯片设计,17,688213
688045.SH,电子-半导体-模拟芯片设计,17,688045
301198.SZ,轻工制造-包装印刷-包装,33,301198
002650.SZ,食品饮料-食品加工制造-调味发酵品,33,002650
300769.SZ,电力设备-电池-电池化学品,33,300769
301563.SZ,电子-其他电子-其他电子Ⅲ,33,301563
688234.SH,电子-半导体-半导体材料,17,688234
300432.SZ,汽车-汽车零部件-底盘与发动机系统,33,300432
300763.SZ,电力设备-光伏设备-逆变器,33,300763
002718.SZ,建筑材料-建筑材料-其他建材,33,002718
002346.SZ,电力设备-电网设备-输变电设备,33,002346
300073.SZ,电力设备-电池-电池化学品,33,300073
300506.SZ,建筑装饰-建筑装饰-装饰园林,33,300506
688484.SH,电子-半导体-模拟芯片设计,17,688484
002226.SZ,基础化工-化学制品-民爆用品,33,002226
688549.SH,电子-电子化学品-电子化学品Ⅲ,17,688549
603032.SH,电力设备-电池-锂电专用设备,17,603032
605018.SH,汽车-汽车零部件-其他汽车零部件,17,605018
002568.SZ,食品饮料-饮料制造-其他酒类,33,002568
603726.SH,家用电器-白色家电-家电零部件,17,603726
688591.SH,电子-半导体-数字芯片设计,17,688591
601677.SH,有色金属-工业金属-铝,17,601677
688411.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17,688411
688690.SH,医药生物-化学制药-原料药,17,688690
003043.SZ,电子-半导体-半导体设备,33,003043
688008.SH,电子-半导体-数字芯片设计,17,688008
688163.SH,医药生物-生物制品-血液制品,17,688163
300903.SZ,电子-元件-印制电路板,33,300903
300390.SZ,电力设备-电池-电池化学品,33,300390
300965.SZ,国防军工-军工装备-航空装备,33,300965
000407.SZ,公用事业-燃气-燃气Ⅲ,33,000407
603629.SH,计算机-IT服务-IT服务Ⅲ,17,603629
688211.SH,机械设备-通用设备-其他通用设备,17,688211
300538.SZ,基础化工-塑料制品-改性塑料,33,300538
603297.SH,电子-光学光电子-光学元件,17,603297
300416.SZ,社会服务-其他社会服务-专业服务,33,300416
301260.SZ,机械设备-专用设备-农用机械,33,301260
603248.SH,电力设备-风电设备-风电零部件,17,603248
605589.SH,基础化工-塑料制品-合成树脂,17,605589
688408.SH,电力设备-光伏设备-光伏辅材,17,688408
603221.SH,轻工制造-家居用品-瓷砖地板,17,603221
300035.SZ,电力设备-电池-电池化学品,33,300035
920693.BJ,机械设备-通用设备-金属制品,151,920693
300293.SZ,机械设备-专用设备-其他专用设备,33,300293
688179.SH,基础化工-化学制品-其他化学制品,17,688179
603843.SH,建筑装饰-建筑装饰-基础建设,22,603843
002745.SZ,电子-光学光电子-LED,33,002745
688578.SH,医药生物-化学制药-化学制剂,17,688578
601702.SH,有色金属-工业金属-铝,17,601702
688333.SH,机械设备-通用设备-其他通用设备,17,688333
603650.SH,基础化工-橡胶制品-其他橡胶制品,17,603650
920489.BJ,基础化工-化学原料-其他化学原料,151,920489
301348.SZ,电子-半导体-集成电路封测,33,301348
300263.SZ,机械设备-通用设备-其他通用设备,33,300263
002409.SZ,电子-半导体-半导体材料,33,002409
301628.SZ,电子-元件-印制电路板,33,301628
300835.SZ,有色金属-金属新材料-磁性材料,33,300835
300005.SZ,纺织服饰-服装家纺-服装,33,300005
603637.SH,建筑装饰-建筑装饰-专业工程,17,603637
603026.SH,电力设备-电池-电池化学品,17,603026
002317.SZ,医药生物-中药-中药Ⅲ,33,002317
001283.SZ,电力设备-电池-锂电池,33,001283
002179.SZ,国防军工-军工电子-军工电子Ⅲ,33,002179
002865.SZ,电力设备-光伏设备-光伏电池组件,33,002865
000677.SZ,基础化工-化学纤维-粘胶,33,000677
301125.SZ,机械设备-通用设备-其他通用设备,33,301125
301607.SZ,汽车-汽车零部件-汽车电子电气系统,33,301607
688593.SH,电子-半导体-数字芯片设计,17,688593
002885.SZ,电子-其他电子-其他电子Ⅲ,33,002885
688655.SH,电子-元件-印制电路板,17,688655
688381.SH,电子-半导体-模拟芯片设计,17,688381
002307.SZ,建筑装饰-建筑装饰-基础建设,33,002307
300210.SZ,机械设备-专用设备-其他专用设备,33,300210
688605.SH,电子-半导体-半导体设备,17,688605
600753.SH,交通运输-物流-物流Ⅲ,22,600753
300570.SZ,通信-通信设备-通信网络设备及器件,33,300570
002185.SZ,电子-半导体-集成电路封测,33,002185
600226.SH,公用事业-电力-热力,17,600226
300097.SZ,机械设备-自动化设备-其他自动化设备,33,300097
600336.SH,家用电器-白色家电-冰洗,17,600336
002380.SZ,计算机-IT服务-IT服务Ⅲ,33,002380
688307.SH,电子-光学光电子-光学元件,17,688307
002759.SZ,电力设备-电池-电池化学品,33,002759
688063.SH,电力设备-电池-锂电池,17,688063
002338.SZ,国防军工-军工电子-军工电子Ⅲ,33,002338
301479.SZ,电子-光学光电子-光学元件,33,301479
688331.SH,医药生物-生物制品-其他生物制品,17,688331
300959.SZ,通信-通信服务-通信应用增值服务,33,300959
688729.SH,电子-半导体-半导体设备,17,688729
300661.SZ,电子-半导体-模拟芯片设计,33,300661
688268.SH,电子-电子化学品-电子化学品Ⅲ,17,688268
603725.SH,轻工制造-家居用品-瓷砖地板,17,603725
002674.SZ,纺织服饰-纺织制造-辅料,33,002674
300866.SZ,电子-消费电子-品牌消费电子,33,300866
301611.SZ,电子-半导体-半导体材料,33,301611
600084.SH,食品饮料-饮料制造-其他酒类,22,600084
688607.SH,医药生物-医疗器械-医疗设备,17,688607
300790.SZ,计算机-计算机设备-安防设备,33,300790
603063.SH,电力设备-风电设备-风电零部件,17,603063
603391.SH,机械设备-专用设备-能源及重型设备,17,603391
002030.SZ,医药生物-医疗器械-体外诊断,33,002030
603906.SH,电力设备-电池-电池化学品,17,603906
600340.SH,房地产-房地产-产业地产,22,600340
688820.SH,电子-半导体-集成电路封测,17,688820
603459.SH,电子-元件-印制电路板,17,603459
688035.SH,电子-电子化学品-电子化学品Ⅲ,17,688035
603119.SH,汽车-汽车零部件-其他汽车零部件,17,603119
600635.SH,公用事业-燃气-燃气Ⅲ,17,600635
601678.SH,基础化工-化学原料-氯碱,17,601678
300457.SZ,电力设备-电池-锂电专用设备,33,300457
300499.SZ,机械设备-专用设备-其他专用设备,33,300499
300346.SZ,电子-电子化学品-电子化学品Ⅲ,33,300346
688205.SH,通信-通信设备-通信网络设备及器件,17,688205
002856.SZ,建筑装饰-建筑装饰-装饰园林,33,002856
603681.SH,基础化工-化学制品-其他化学制品,17,603681
600818.SH,汽车-汽车服务及其他-其他运输设备,22,600818
300623.SZ,电子-半导体-分立器件,33,300623
300843.SZ,电子-消费电子-消费电子零部件及组装,33,300843
603075.SH,家用电器-白色家电-家电零部件,17,603075
603205.SH,医药生物-医疗器械-医疗耗材,17,603205
688170.SH,机械设备-自动化设备-激光设备,17,688170
002042.SZ,纺织服饰-纺织制造-棉纺,33,002042
920427.BJ,建筑装饰-建筑装饰-工程咨询服务,151,920427
603023.SH,汽车-汽车零部件-汽车电子电气系统,17,603023
300200.SZ,基础化工-化学制品-聚氨酯,33,300200
002213.SZ,电子-半导体-数字芯片设计,33,002213
688046.SH,医药生物-医疗服务-医疗研发外包,17,688046
601156.SH,交通运输-物流-物流Ⅲ,17,601156
605128.SH,汽车-汽车零部件-车身附件及饰件,17,605128
601919.SH,交通运输-港口航运-航运,17,601919
603270.SH,机械设备-通用设备-金属制品,17,603270
300486.SZ,机械设备-自动化设备-其他自动化设备,33,300486
300006.SZ,医药生物-化学制药-化学制剂,33,300006
603612.SH,基础化工-非金属材料-非金属材料Ⅲ,17,603612
002983.SZ,电子-光学光电子-LED,33,002983
600378.SH,基础化工-化学制品-氟化工,17,600378
688772.SH,电力设备-电池-锂电池,17,688772
300190.SZ,环保-环境治理-综合环境治理,33,300190
300328.SZ,有色金属-小金属-其他小金属,33,300328
002326.SZ,基础化工-化学制品-氟化工,33,002326
600237.SH,电子-元件-被动元件,17,600237
600498.SH,通信-通信设备-通信网络设备及器件,17,600498
603225.SH,基础化工-化学纤维-涤纶,17,603225
688536.SH,电子-半导体-模拟芯片设计,17,688536
301111.SZ,医药生物-中药-中药Ⅲ,33,301111
688256.SH,电子-半导体-数字芯片设计,17,688256
301133.SZ,汽车-汽车零部件-车身附件及饰件,33,301133
301099.SZ,电子-其他电子-其他电子Ⅲ,33,301099
600111.SH,有色金属-小金属-稀土,17,600111
603097.SH,电力设备-电网设备-输变电设备,17,603097
301323.SZ,有色金属-金属新材料-磁性材料,33,301323
